,x,y,z,t,activity
139,0.06,-0.98,-0.03,4409,Standing
140,0.07,-1.0,-0.04,4450,Standing
141,0.08,-0.98,-0.04,4490,Standing
142,0.08,-0.98,-0.04,4530,Standing
143,0.09,-0.99,-0.04,4570,Standing
144,0.08,-0.99,-0.04,4611,Standing
145,0.07,-1.0,-0.04,4651,Standing
146,0.07,-1.0,-0.04,4692,Standing
147,0.07,-0.99,-0.03,4732,Standing
148,0.08,-0.99,-0.04,4772,Standing
149,0.09,-0.99,-0.04,4813,Standing
150,0.1,-1.0,-0.04,4853,Standing
151,0.05,-0.98,-0.03,4895,Standing
152,0.05,-0.96,-0.03,4936,Standing
153,0.05,-0.96,-0.04,4976,Standing
154,0.06,-0.98,-0.03,5017,Standing
155,0.09,-0.98,-0.04,5057,Standing
156,0.1,-0.99,-0.04,5097,Standing
157,0.1,-0.99,-0.02,5138,Standing
158,0.09,-0.99,-0.03,5178,Standing
159,0.09,-0.99,-0.04,5219,Standing
160,0.09,-0.98,-0.04,5259,Standing
161,0.08,-1.0,-0.04,5300,Standing
162,0.09,-0.99,-0.04,5340,Standing
163,0.09,-0.99,-0.04,5381,Standing
164,0.09,-0.98,-0.03,5421,Standing
165,0.09,-0.99,-0.04,5462,Standing
166,0.09,-1.0,-0.04,5504,Standing
167,0.08,-0.99,-0.04,5544,Standing
168,0.08,-0.98,-0.04,5584,Standing
169,0.07,-0.99,-0.04,5625,Standing
170,0.07,-0.99,-0.04,5665,Standing
171,0.07,-0.99,-0.04,5706,Standing
172,0.08,-0.99,-0.04,5746,Standing
173,0.09,-0.98,-0.04,5787,Standing
174,0.08,-0.98,-0.04,5827,Standing
175,0.08,-0.98,-0.05,5868,Standing
176,0.07,-0.98,-0.04,5908,Standing
177,0.07,-0.99,-0.04,5949,Standing
178,0.07,-0.98,-0.04,5989,Standing
179,0.07,-0.99,-0.04,6030,Standing
180,0.07,-0.99,-0.04,6071,Standing
181,0.07,-0.99,-0.04,6111,Standing
182,0.07,-0.99,-0.04,6153,Standing
183,0.07,-0.99,-0.03,6194,Standing
184,0.07,-1.0,-0.04,6234,Standing
185,0.07,-0.99,-0.04,6275,Standing
186,0.07,-0.98,-0.04,6315,Standing
187,0.07,-0.99,-0.03,6355,Standing
188,0.06,-0.97,-0.04,6395,Standing
189,0.06,-0.98,-0.04,6436,Standing
190,0.07,-0.99,-0.04,6476,Standing
191,0.07,-0.99,-0.04,6517,Standing
192,0.07,-0.98,-0.03,6557,Standing
193,0.06,-0.98,-0.04,6598,Standing
194,0.07,-1.0,-0.04,6638,Standing
195,0.07,-0.99,-0.04,6679,Standing
196,0.07,-0.99,-0.04,6719,Standing
197,0.07,-0.99,-0.03,6760,Standing
198,0.07,-0.99,-0.04,6800,Standing
199,0.06,-0.99,-0.04,6842,Standing
200,0.07,-0.98,-0.04,6883,Standing
201,0.06,-1.0,-0.04,6923,Standing
202,0.07,-0.99,-0.04,6964,Standing
203,0.07,-0.99,-0.04,7006,Standing
204,0.07,-0.98,-0.04,7047,Standing
205,0.06,-0.99,-0.04,7087,Standing
206,0.07,-0.98,-0.03,7128,Standing
207,0.06,-0.97,-0.04,7168,Standing
208,0.06,-0.97,-0.04,7209,Standing
209,0.07,-0.98,-0.04,7250,Standing
210,0.07,-0.98,-0.04,7290,Standing
211,0.06,-0.99,-0.04,7330,Standing
212,0.08,-0.99,-0.04,7371,Standing
213,0.08,-0.99,-0.03,7411,Standing
214,0.09,-0.99,-0.04,7451,Standing
215,0.09,-0.99,-0.05,7492,Standing
216,0.08,-0.99,-0.05,7532,Standing
217,0.08,-0.99,-0.05,7573,Standing
218,0.07,-0.98,-0.05,7613,Standing
219,0.08,-0.99,-0.05,7653,Standing
220,0.07,-1.0,-0.05,7694,Standing
221,0.06,-0.99,-0.03,7734,Standing
222,0.06,-0.99,-0.03,7774,Standing
223,0.06,-1.0,-0.04,7815,Standing
224,0.05,-1.0,-0.04,7855,Standing
225,0.05,-1.0,-0.03,7896,Standing
226,0.04,-0.97,-0.02,7936,Standing
227,0.02,-0.99,-0.01,7977,Standing
228,0.02,-0.96,-0.02,8018,Standing
229,0.02,-0.98,-0.03,8058,Standing
230,0.02,-0.99,-0.04,8098,Standing
231,0.01,-0.96,-0.03,8139,Standing
232,0.01,-0.95,-0.04,8179,Standing
233,-0.0,-0.95,-0.04,8221,Standing
234,0.01,-0.95,-0.05,8261,Standing
235,0.0,-0.93,-0.07,8302,Standing
236,0.01,-0.95,-0.1,8342,Standing
237,0.03,-0.94,-0.11,8383,Standing
238,0.02,-0.95,-0.12,8423,Standing
239,0.03,-0.95,-0.12,8463,Standing
240,0.05,-0.95,-0.14,8504,Standing
241,0.04,-0.95,-0.14,8544,Standing
242,0.04,-0.99,-0.13,8584,Standing
243,0.05,-1.0,-0.14,8625,Standing
244,0.05,-0.95,-0.13,8665,Standing
245,0.07,-1.0,-0.13,8705,Standing
246,0.04,-0.96,-0.11,8745,Standing
247,0.04,-0.99,-0.12,8785,Standing
248,0.0,-1.01,-0.14,8826,Standing
249,0.0,-1.0,-0.15,8866,Standing
250,-0.01,-0.99,-0.16,8906,Standing
251,-0.04,-0.99,-0.16,8946,Standing
252,-0.04,-1.01,-0.16,8986,Standing
253,-0.04,-0.96,-0.14,9026,Standing
254,-0.03,-1.0,-0.14,9066,Standing
255,-0.03,-0.98,-0.11,9106,Standing
256,-0.01,-1.04,-0.12,9146,Standing
257,0.02,-1.05,-0.12,9186,Standing
258,0.01,-1.09,-0.14,9227,Standing
259,0.04,-1.09,-0.13,9267,Standing
260,0.05,-1.06,-0.11,9307,Standing
261,0.03,-1.07,-0.11,9348,Standing
262,0.03,-1.0,-0.09,9388,Standing
263,0.02,-1.03,-0.09,9430,Standing
264,0.03,-1.01,-0.1,9470,Standing
265,0.05,-1.03,-0.14,9510,Standing
266,0.05,-1.0,-0.16,9550,Standing
267,0.03,-0.95,-0.16,9591,Standing
268,0.02,-0.96,-0.16,9631,Standing
269,0.0,-0.95,-0.17,9672,Standing
270,-0.02,-0.96,-0.16,9712,Standing
271,-0.02,-0.96,-0.18,9752,Standing
272,0.0,-0.96,-0.17,9792,Standing
273,0.0,-0.93,-0.16,9833,Standing
274,0.0,-0.97,-0.15,9873,Standing
275,0.0,-0.98,-0.12,9913,Standing
276,-0.01,-0.94,-0.1,9954,Standing
277,-0.02,-0.93,-0.09,9994,Standing
278,-0.03,-0.96,-0.09,10034,Standing
279,-0.04,-0.97,-0.09,10075,Standing
280,-0.02,-0.97,-0.1,10115,Standing
281,-0.01,-0.99,-0.07,10155,Standing
282,0.0,-0.98,-0.05,10195,Standing
283,0.04,-0.98,-0.04,10235,Standing
284,0.05,-0.97,-0.03,10275,Standing
285,0.06,-0.96,-0.03,10315,Standing
286,0.07,-0.96,-0.03,10355,Standing
287,0.05,-0.95,-0.02,10395,Standing
288,0.05,-0.99,-0.03,10435,Standing
289,0.04,-1.02,-0.05,10475,Standing
290,0.05,-1.01,-0.07,10515,Standing
291,0.05,-0.96,-0.05,10555,Standing
292,0.05,-0.95,-0.03,10595,Standing
293,0.05,-0.95,-0.02,10635,Standing
294,0.03,-0.98,-0.02,10675,Standing
295,0.04,-0.99,-0.02,10715,Standing
296,0.05,-0.98,-0.03,10755,Standing
297,0.04,-0.99,-0.03,10795,Standing
298,0.04,-1.0,-0.02,10836,Standing
299,0.03,-1.0,-0.03,10876,Standing
300,0.03,-0.99,-0.02,10916,Standing
301,0.03,-0.99,-0.02,10956,Standing
302,0.03,-1.0,-0.02,10996,Standing
303,0.02,-0.99,-0.02,11036,Standing
304,0.02,-0.99,-0.03,11076,Standing
305,0.05,-0.99,-0.02,11116,Standing
306,0.05,-0.99,-0.04,11156,Standing
307,0.06,-0.99,-0.04,11197,Standing
308,0.07,-0.99,-0.04,11237,Standing
309,0.08,-0.99,-0.04,11277,Standing
310,0.09,-1.0,-0.04,11317,Standing
311,0.08,-1.0,-0.03,11357,Standing
312,0.08,-0.99,-0.03,11398,Standing
313,0.07,-0.98,-0.02,11438,Standing
314,0.08,-0.98,-0.03,11478,Standing
315,0.09,-0.99,-0.03,11520,Standing
316,0.09,-0.98,-0.04,11561,Standing
317,0.09,-0.99,-0.04,11601,Standing
318,0.08,-0.98,-0.05,11641,Standing
319,0.1,-0.97,-0.04,11681,Standing
320,0.1,-0.99,-0.04,11722,Standing
321,0.1,-0.99,-0.04,11762,Standing
322,0.11,-1.0,-0.04,11802,Standing
323,0.11,-0.99,-0.04,11842,Standing
324,0.11,-0.99,-0.03,11882,Standing
325,0.1,-0.99,-0.03,11922,Standing
326,0.09,-0.98,-0.04,11962,Standing
327,0.09,-0.98,-0.04,12002,Standing
328,0.09,-0.99,-0.04,12042,Standing
329,0.08,-0.98,-0.04,12082,Standing
330,0.07,-0.97,-0.04,12122,Standing
331,0.07,-0.98,-0.05,12162,Standing
332,0.07,-0.99,-0.04,12203,Standing
333,0.08,-0.99,-0.04,12243,Standing
334,0.09,-0.99,-0.03,12283,Standing
335,0.09,-0.99,-0.04,12323,Standing
336,0.1,-0.99,-0.03,12363,Standing
337,0.1,-1.0,-0.04,12403,Standing
338,0.1,-0.98,-0.04,12443,Standing
339,0.1,-0.98,-0.04,12483,Standing
340,0.1,-0.98,-0.04,12523,Standing
341,0.1,-0.98,-0.05,12563,Standing
342,0.09,-0.98,-0.04,12603,Standing
343,0.09,-0.97,-0.05,12643,Standing
344,0.09,-0.98,-0.05,12683,Standing
345,0.09,-0.99,-0.05,12723,Standing
346,0.1,-0.98,-0.04,12763,Standing
347,0.09,-0.99,-0.04,12805,Standing
348,0.1,-0.98,-0.04,12847,Standing
349,0.09,-0.98,-0.04,12888,Standing
350,0.1,-0.99,-0.04,12928,Standing
351,0.09,-0.99,-0.05,12969,Standing
352,0.09,-0.98,-0.05,13009,Standing
353,0.09,-0.98,-0.04,13049,Standing
354,0.09,-0.98,-0.05,13089,Standing
355,0.09,-0.97,-0.05,13129,Standing
356,0.09,-0.98,-0.05,13169,Standing
357,0.09,-0.98,-0.05,13209,Standing
358,0.09,-0.99,-0.04,13249,Standing
359,0.09,-0.98,-0.04,13289,Standing
360,0.09,-0.99,-0.04,13329,Standing
361,0.07,-1.0,-0.04,13369,Standing
362,0.07,-0.98,-0.03,13411,Standing
363,0.08,-0.99,-0.04,13451,Standing
364,0.08,-0.98,-0.04,13492,Standing
365,0.08,-0.99,-0.05,13532,Standing
366,0.09,-0.97,-0.05,13572,Standing
367,0.08,-0.99,-0.05,13612,Standing
368,0.08,-0.99,-0.05,13654,Standing
369,0.08,-0.98,-0.04,13696,Standing
370,0.08,-0.98,-0.04,13737,Standing
371,0.09,-0.99,-0.04,13777,Standing
372,0.09,-0.99,-0.04,13817,Standing
373,0.07,-1.0,-0.04,13857,Standing
374,0.08,-0.99,-0.05,13898,Standing
375,0.08,-0.98,-0.04,13938,Standing
376,0.07,-0.99,-0.05,13978,Standing
377,0.08,-0.98,-0.05,14018,Standing
378,0.09,-1.0,-0.05,14058,Standing
379,0.08,-0.99,-0.04,14098,Standing
380,0.08,-0.99,-0.05,14138,Standing
381,0.08,-0.99,-0.04,14178,Standing
382,0.07,-0.98,-0.05,14218,Standing
383,0.08,-0.99,-0.04,14258,Standing
384,0.08,-0.99,-0.04,14298,Standing
385,0.08,-0.99,-0.04,14338,Standing
386,0.07,-0.97,-0.04,14380,Standing
387,0.08,-0.99,-0.05,14422,Standing
388,0.07,-0.99,-0.05,14464,Standing
389,0.07,-0.97,-0.05,14505,Standing
390,0.07,-0.97,-0.04,14545,Standing
391,0.08,-0.98,-0.05,14585,Standing
392,0.08,-0.99,-0.05,14625,Standing
393,0.08,-1.0,-0.05,14666,Standing
394,0.08,-0.99,-0.05,14706,Standing
395,0.09,-0.99,-0.04,14746,Standing
396,0.09,-0.98,-0.04,14786,Standing
397,0.08,-0.99,-0.05,14826,Standing
398,0.07,-0.99,-0.04,14866,Standing
399,0.07,-0.97,-0.05,14907,Standing
400,0.07,-0.98,-0.05,14947,Standing
401,0.07,-0.99,-0.05,14987,Standing
402,0.07,-0.99,-0.05,15027,Standing
403,0.08,-0.98,-0.05,15067,Standing
404,0.08,-0.99,-0.05,15107,Standing
405,0.08,-0.99,-0.05,15147,Standing
406,0.09,-0.98,-0.05,15188,Standing
407,0.08,-0.99,-0.05,15228,Standing
408,0.09,-0.99,-0.04,15268,Standing
409,0.07,-0.99,-0.05,15308,Standing
410,0.08,-0.98,-0.05,15348,Standing
411,0.07,-0.99,-0.05,15388,Standing
412,0.07,-0.98,-0.05,15428,Standing
413,0.09,-0.98,-0.06,15468,Standing
414,0.08,-0.98,-0.06,15508,Standing
415,0.08,-0.99,-0.05,15548,Standing
416,0.08,-0.98,-0.05,15588,Standing
417,0.08,-0.99,-0.05,15628,Standing
418,0.09,-0.99,-0.05,15668,Standing
419,0.09,-0.98,-0.06,15708,Standing
420,0.07,-0.99,-0.06,15748,Standing
421,0.08,-0.99,-0.05,15788,Standing
422,0.08,-0.99,-0.05,15830,Standing
423,0.08,-0.98,-0.05,15872,Standing
424,0.06,-0.99,-0.05,15913,Standing
425,0.08,-0.99,-0.06,15953,Standing
426,0.07,-0.98,-0.05,15993,Standing
427,0.07,-0.98,-0.05,16033,Standing
428,0.07,-0.98,-0.05,16073,Standing
429,0.07,-0.98,-0.05,16113,Standing
430,0.05,-0.99,-0.05,16153,Standing
431,0.06,-0.99,-0.04,16193,Standing
432,0.07,-1.0,-0.04,16233,Standing
433,0.07,-1.0,-0.05,16273,Standing
434,0.06,-1.0,-0.05,16313,Standing
435,0.06,-0.99,-0.05,16353,Standing
436,0.06,-0.99,-0.04,16393,Standing
437,0.06,-0.98,-0.04,16433,Standing
438,0.05,-1.0,-0.04,16473,Standing
439,0.06,-0.99,-0.04,16513,Standing
440,0.06,-0.99,-0.04,16555,Standing
441,0.06,-0.98,-0.04,16596,Standing
