,x,y,z,t,activity
97,0.9,-0.35,0.7,4472,Standing
98,0.96,-0.34,0.55,4512,Standing
99,0.95,-0.24,0.52,4553,Standing
100,0.97,-0.29,0.42,4594,Standing
101,1.04,-0.42,0.38,4634,Standing
102,0.99,-0.46,0.31,4675,Standing
103,0.97,-0.46,0.4,4715,Standing
104,0.95,-0.38,0.43,4756,Standing
105,0.95,-0.32,0.38,4798,Standing
106,0.91,-0.24,0.31,4839,Standing
107,1.05,-0.22,0.13,4881,Standing
108,1.02,-0.22,-0.0,4922,Standing
109,0.94,-0.14,0.09,4962,Standing
110,0.98,-0.05,-0.14,5003,Standing
111,0.95,-0.01,0.06,5043,Standing
112,0.96,0.07,0.07,5083,Standing
113,0.97,0.07,0.04,5124,Standing
114,1.01,0.05,0.04,5165,Standing
115,1.03,0.04,-0.11,5207,Standing
116,1.0,0.0,-0.08,5248,Standing
117,1.06,0.09,0.03,5289,Standing
118,1.02,0.09,0.04,5330,Standing
119,1.07,0.07,-0.17,5371,Standing
120,1.09,0.03,-0.14,5411,Standing
121,1.13,0.11,-0.23,5452,Standing
122,1.09,0.05,-0.16,5492,Standing
123,0.98,0.11,-0.18,5533,Standing
124,1.0,0.16,-0.07,5575,Standing
125,1.11,0.14,-0.02,5616,Standing
126,0.98,0.11,-0.02,5658,Standing
127,1.0,0.11,-0.07,5699,Standing
128,1.05,0.11,-0.02,5740,Standing
129,1.03,0.12,0.04,5780,Standing
130,0.99,0.11,0.04,5821,Standing
131,1.07,0.1,0.03,5862,Standing
132,1.09,0.06,0.19,5903,Standing
133,1.04,0.06,0.09,5944,Standing
134,1.13,0.19,-0.04,5984,Standing
135,1.02,0.18,-0.06,6025,Standing
136,1.12,0.23,-0.05,6066,Standing
137,1.08,0.11,-0.03,6106,Standing
138,1.08,0.02,0.02,6147,Standing
139,0.99,0.05,0.13,6189,Standing
140,1.02,0.1,-0.02,6230,Standing
141,1.02,0.12,-0.04,6270,Standing
142,1.03,0.25,-0.07,6311,Standing
143,1.15,0.26,-0.02,6351,Standing
144,1.11,0.1,-0.0,6392,Standing
145,1.0,0.04,-0.03,6432,Standing
146,0.98,-0.01,-0.01,6473,Standing
147,1.03,0.06,0.03,6513,Standing
148,0.91,0.05,0.05,6554,Standing
149,0.93,0.02,0.11,6595,Standing
150,0.89,-0.09,0.06,6636,Standing
151,0.95,-0.18,-0.04,6676,Standing
152,0.85,-0.26,-0.05,6717,Standing
153,0.73,-0.23,-0.05,6757,Standing
154,0.71,-0.16,-0.03,6797,Standing
155,0.77,-0.23,0.28,6837,Standing
156,0.89,-0.26,0.23,6878,Standing
157,0.93,-0.46,0.63,6918,Standing
158,1.2,-0.62,0.65,6959,Standing
159,1.26,-0.63,0.51,7001,Standing
160,1.15,-0.6,0.54,7042,Standing
161,1.14,-0.56,0.52,7084,Standing
162,0.96,-0.48,0.54,7124,Standing
163,0.89,-0.5,0.46,7165,Standing
164,0.77,-0.53,0.49,7205,Standing
165,0.74,-0.61,0.45,7246,Standing
166,0.78,-0.71,0.39,7287,Standing
167,0.66,-0.71,0.4,7327,Standing
168,0.66,-0.73,0.3,7368,Standing
169,0.61,-0.77,0.26,7409,Standing
170,0.64,-0.77,0.18,7449,Standing
171,0.61,-0.77,0.13,7490,Standing
172,0.69,-0.82,0.11,7531,Standing
173,0.72,-0.89,0.08,7571,Standing
174,0.75,-0.85,0.1,7612,Standing
175,0.75,-0.9,0.12,7653,Standing
176,0.7,-0.77,0.21,7693,Standing
177,0.73,-0.85,0.29,7734,Standing
178,0.71,-0.8,0.3,7775,Standing
179,0.7,-0.86,0.36,7815,Standing
180,0.64,-0.74,0.37,7856,Standing
181,0.59,-0.69,0.35,7897,Standing
182,0.58,-0.64,0.32,7939,Standing
183,0.64,-0.77,0.29,7980,Standing
184,0.71,-0.9,0.3,8020,Standing
185,0.71,-0.8,0.33,8061,Standing
186,0.66,-0.83,0.39,8101,Standing
187,0.61,-0.82,0.41,8142,Standing
188,0.56,-0.79,0.41,8183,Standing
189,0.61,-0.82,0.41,8223,Standing
190,0.59,-0.88,0.37,8264,Standing
191,0.52,-0.81,0.38,8305,Standing
192,0.48,-0.78,0.46,8345,Standing
193,0.43,-0.78,0.3,8386,Standing
194,0.4,-0.77,0.27,8427,Standing
195,0.35,-0.76,0.23,8467,Standing
196,0.33,-0.86,0.2,8508,Standing
197,0.36,-1.02,0.19,8550,Standing
198,0.37,-1.2,0.16,8591,Standing
199,0.37,-1.18,0.16,8632,Standing
200,0.46,-1.1,0.13,8672,Standing
201,0.48,-1.22,0.14,8713,Standing
202,0.45,-1.09,0.14,8754,Standing
203,0.45,-0.98,0.16,8794,Standing
204,0.43,-0.89,0.16,8835,Standing
205,0.39,-0.89,0.18,8877,Standing
206,0.4,-1.04,0.24,8918,Standing
207,0.32,-1.13,0.18,8958,Standing
208,0.24,-1.15,0.14,8998,Standing
209,0.33,-1.18,0.1,9039,Standing
210,0.41,-1.09,0.05,9081,Standing
211,0.39,-1.02,0.03,9122,Standing
212,0.33,-1.03,0.05,9163,Standing
213,0.31,-0.99,0.07,9204,Standing
214,0.3,-0.91,0.1,9244,Standing
215,0.28,-0.95,0.12,9285,Standing
216,0.28,-0.99,0.14,9325,Standing
217,0.28,-1.03,0.17,9366,Standing
218,0.3,-1.01,0.17,9406,Standing
219,0.31,-0.98,0.18,9447,Standing
220,0.32,-1.03,0.19,9487,Standing
221,0.32,-1.0,0.19,9528,Standing
222,0.32,-1.01,0.21,9568,Standing
223,0.32,-0.94,0.2,9609,Standing
224,0.34,-1.04,0.2,9651,Standing
225,0.33,-0.97,0.2,9692,Standing
226,0.34,-1.0,0.19,9733,Standing
227,0.34,-0.96,0.18,9773,Standing
228,0.35,-1.02,0.15,9814,Standing
229,0.35,-1.04,0.16,9856,Standing
230,0.34,-0.99,0.19,9896,Standing
231,0.33,-0.96,0.19,9936,Standing
232,0.33,-0.94,0.16,9977,Standing
233,0.32,-0.99,0.18,10017,Standing
234,0.34,-1.05,0.16,10057,Standing
235,0.34,-0.98,0.16,10098,Standing
236,0.34,-0.93,0.29,10138,Standing
237,0.36,-0.99,0.16,10178,Standing
238,0.36,-1.0,0.15,10218,Standing
239,0.37,-1.04,0.14,10258,Standing
240,0.39,-1.05,0.13,10300,Standing
241,0.39,-1.07,0.13,10341,Standing
242,0.4,-1.02,0.13,10381,Standing
243,0.39,-1.03,0.2,10421,Standing
244,0.38,-1.04,0.3,10461,Standing
245,0.36,-0.99,0.17,10501,Standing
246,0.37,-1.09,0.18,10541,Standing
247,0.37,-1.04,0.15,10583,Standing
248,0.36,-1.02,0.15,10624,Standing
249,0.32,-0.99,0.14,10665,Standing
250,0.29,-1.05,0.14,10705,Standing
251,0.27,-1.13,0.09,10745,Standing
252,0.26,-0.99,0.09,10785,Standing
253,0.26,-1.04,0.05,10825,Standing
254,0.25,-1.05,0.04,10865,Standing
255,0.25,-1.04,0.02,10906,Standing
256,0.25,-0.97,0.03,10946,Standing
257,0.26,-0.94,0.05,10986,Standing
258,0.26,-0.95,0.06,11026,Standing
259,0.26,-1.01,0.09,11066,Standing
260,0.27,-1.01,0.11,11107,Standing
261,0.3,-1.03,0.12,11147,Standing
262,0.3,-1.02,0.17,11187,Standing
263,0.3,-1.02,0.23,11227,Standing
264,0.27,-1.04,0.27,11267,Standing
265,0.26,-1.0,0.32,11307,Standing
266,0.26,-1.0,0.27,11347,Standing
267,0.26,-1.02,0.34,11387,Standing
268,0.27,-0.96,0.2,11427,Standing
269,0.29,-1.05,0.18,11467,Standing
270,0.25,-1.09,0.21,11507,Standing
271,0.23,-1.14,0.24,11547,Standing
272,0.21,-1.16,0.17,11587,Standing
273,0.21,-1.08,0.16,11628,Standing
274,0.19,-1.02,0.16,11668,Standing
275,0.18,-1.07,0.13,11708,Standing
276,0.2,-1.0,0.12,11748,Standing
277,0.24,-0.95,0.09,11788,Standing
278,0.28,-0.84,0.11,11828,Standing
279,0.22,-0.89,0.13,11869,Standing
280,0.21,-0.96,0.12,11909,Standing
281,0.28,-1.08,0.16,11949,Standing
282,0.29,-1.03,0.2,11991,Standing
283,0.29,-1.05,0.25,12033,Standing
284,0.25,-1.02,0.3,12075,Standing
285,0.21,-0.99,0.24,12116,Standing
286,0.23,-1.02,0.19,12156,Standing
287,0.23,-1.0,0.12,12198,Standing
288,0.26,-0.98,0.09,12239,Standing
289,0.27,-0.93,0.05,12279,Standing
290,0.28,-1.04,0.07,12319,Standing
291,0.31,-1.08,0.07,12359,Standing
292,0.31,-1.09,0.14,12399,Standing
293,0.3,-1.27,-0.07,12439,Standing
294,0.32,-1.31,0.07,12479,Standing
295,0.26,-1.04,0.07,12519,Standing
296,0.28,-1.04,0.14,12561,Standing
297,0.25,-1.03,0.09,12602,Standing
298,0.22,-1.07,0.04,12642,Standing
299,0.25,-0.99,-0.04,12682,Standing
300,0.35,-0.98,-0.06,12722,Standing
301,0.35,-1.0,-0.07,12762,Standing
302,0.33,-0.91,-0.02,12802,Standing
303,0.38,-0.92,0.03,12845,Standing
304,0.43,-0.96,0.06,12886,Standing
305,0.43,-1.03,0.08,12928,Standing
306,0.44,-1.04,0.11,12969,Standing
307,0.45,-1.04,0.08,13009,Standing
308,0.43,-0.96,0.12,13049,Standing
309,0.42,-0.96,0.09,13089,Standing
310,0.45,-0.98,0.12,13131,Standing
311,0.44,-1.03,0.16,13172,Standing
312,0.4,-1.0,0.29,13212,Standing
313,0.4,-1.13,0.2,13252,Standing
314,0.35,-1.26,0.22,13292,Standing
315,0.27,-1.26,0.2,13332,Standing
316,0.34,-1.15,0.16,13372,Standing
317,0.32,-1.04,0.19,13412,Standing
318,0.24,-0.98,0.16,13453,Standing
319,0.22,-1.03,0.11,13493,Standing
320,0.2,-1.0,0.07,13533,Standing
321,0.2,-1.15,-0.05,13573,Standing
322,0.2,-1.21,-0.09,13613,Standing
323,0.18,-1.18,-0.07,13655,Standing
324,0.13,-1.18,0.03,13698,Standing
325,0.11,-1.05,0.12,13739,Standing
326,0.12,-0.94,0.15,13780,Standing
327,0.19,-0.89,0.16,13820,Standing
328,0.24,-0.83,0.16,13860,Standing
329,0.29,-0.9,0.14,13900,Standing
330,0.33,-1.07,0.16,13940,Standing
331,0.4,-1.09,0.17,13980,Standing
332,0.4,-1.12,0.21,14022,Standing
333,0.37,-1.09,0.25,14063,Standing
334,0.31,-1.05,0.29,14103,Standing
335,0.29,-0.89,0.24,14143,Standing
336,0.27,-0.97,0.23,14183,Standing
337,0.29,-1.2,0.23,14223,Standing
338,0.35,-1.3,0.25,14263,Standing
339,0.35,-1.11,0.28,14303,Standing
340,0.35,-0.95,0.25,14344,Standing
341,0.36,-1.08,0.25,14384,Standing
342,0.61,-1.26,0.22,14424,Standing
343,0.56,-1.26,0.26,14464,Standing
344,0.51,-0.93,0.2,14505,Standing
345,0.59,-0.84,0.16,14545,Standing
346,0.57,-0.91,0.08,14586,Standing
347,0.64,-0.92,-0.05,14626,Standing
348,0.61,-0.91,0.03,14666,Standing
349,0.54,-0.66,0.02,14706,Standing
350,0.63,-0.53,0.03,14746,Standing
351,0.54,-0.34,0.04,14787,Standing
352,0.61,-0.28,-0.05,14827,Standing
353,0.63,-0.35,-0.02,14867,Standing
354,0.67,-0.55,0.05,14907,Standing
355,0.49,-1.07,-0.07,14947,Standing
356,0.86,-1.25,-0.08,14987,Standing
357,0.88,-0.88,-0.23,15027,Standing
358,0.77,-0.74,-0.08,15067,Standing
359,0.8,-0.72,-0.07,15107,Standing
360,0.7,-0.74,-0.07,15147,Standing
361,0.71,-0.75,-0.11,15188,Standing
362,0.71,-0.79,-0.19,15229,Standing
363,0.73,-0.77,-0.18,15269,Standing
364,0.74,-0.82,-0.14,15309,Standing
365,0.73,-0.76,-0.09,15349,Standing
366,0.64,-0.68,-0.08,15390,Standing
367,0.74,-0.73,-0.11,15430,Standing
368,0.77,-0.78,-0.09,15470,Standing
369,0.66,-0.77,-0.07,15511,Standing
370,0.75,-0.81,-0.12,15551,Standing
371,0.69,-0.81,-0.02,15591,Standing
372,0.76,-0.79,-0.05,15631,Standing
373,0.78,-0.73,-0.09,15671,Standing
374,0.72,-0.78,-0.08,15711,Standing
375,0.74,-0.8,-0.09,15751,Standing
376,0.74,-0.77,-0.09,15791,Standing
377,0.68,-0.71,0.05,15831,Standing
378,0.75,-0.81,-0.08,15873,Standing
379,0.72,-0.73,-0.07,15915,Standing
380,0.75,-0.79,-0.07,15956,Standing
381,0.75,-0.77,-0.08,15996,Standing
382,0.72,-0.71,-0.07,16036,Standing
383,0.73,-0.75,-0.07,16076,Standing
384,0.79,-0.79,-0.06,16116,Standing
385,0.78,-0.71,-0.07,16156,Standing
386,0.73,-0.75,-0.07,16196,Standing
387,0.73,-0.76,-0.06,16236,Standing
388,0.76,-0.78,-0.08,16276,Standing
389,0.73,-0.75,-0.08,16316,Standing
390,0.76,-0.78,-0.07,16356,Standing
391,0.78,-0.78,-0.06,16396,Standing
392,0.81,-0.75,-0.09,16436,Standing
393,0.78,-0.74,-0.1,16476,Standing
394,0.73,-0.64,-0.07,16516,Standing
395,0.72,-0.73,-0.07,16557,Standing
396,0.74,-0.76,-0.05,16599,Standing
397,0.85,-0.78,-0.04,16641,Standing
398,0.75,-0.79,-0.03,16683,Standing
399,0.79,-0.79,-0.09,16724,Standing
400,0.77,-0.69,-0.09,16764,Standing
401,0.78,-0.79,-0.07,16805,Standing
402,0.8,-0.78,-0.06,16845,Standing
403,0.78,-0.81,-0.05,16885,Standing
404,0.76,-0.8,-0.05,16925,Standing
405,0.78,-0.79,0.01,16965,Standing
406,0.77,-0.7,0.09,17005,Standing
407,0.64,-0.78,0.09,17045,Standing
408,0.65,-0.64,0.16,17086,Standing
409,0.57,-0.55,0.16,17126,Standing
410,0.6,-0.63,0.17,17166,Standing
411,0.59,-0.62,0.02,17206,Standing
412,0.65,-0.71,0.33,17248,Standing
413,0.61,-0.54,0.02,17289,Standing
414,0.52,-0.57,0.36,17329,Standing
415,0.61,-0.77,0.29,17369,Standing
416,0.8,-1.23,0.21,17409,Standing
417,0.53,-1.13,0.25,17451,Standing
418,0.48,-1.13,0.25,17492,Standing
419,0.46,-1.07,0.21,17534,Standing
420,0.41,-1.08,0.2,17575,Standing
421,0.38,-1.03,0.23,17615,Standing
422,0.41,-1.12,0.27,17655,Standing
423,0.39,-1.08,0.33,17695,Standing
424,0.36,-1.11,0.36,17735,Standing
425,0.3,-0.96,0.32,17775,Standing
426,0.24,-0.93,0.34,17817,Standing
427,0.24,-0.89,0.29,17858,Standing
428,0.32,-0.95,0.25,17898,Standing
429,0.38,-1.05,0.22,17938,Standing
430,0.37,-0.96,0.23,17978,Standing
431,0.37,-1.02,0.24,18018,Standing
432,0.34,-0.98,0.23,18058,Standing
433,0.36,-0.96,0.23,18099,Standing
434,0.36,-0.91,0.26,18139,Standing
435,0.37,-1.01,0.23,18179,Standing
436,0.36,-0.97,0.22,18219,Standing
437,0.33,-0.98,0.21,18260,Standing
438,0.31,-1.03,0.2,18301,Standing
439,0.31,-1.04,0.16,18341,Standing
440,0.35,-1.05,0.18,18381,Standing
441,0.36,-1.04,0.18,18421,Standing
442,0.34,-1.02,0.21,18461,Standing
443,0.31,-1.08,0.25,18501,Standing
444,0.3,-1.02,0.24,18542,Standing
445,0.32,-1.02,0.23,18582,Standing
446,0.33,-0.97,0.25,18622,Standing
447,0.35,-1.0,0.23,18662,Standing
448,0.34,-1.02,0.22,18702,Standing
449,0.34,-1.06,0.18,18742,Standing
450,0.34,-1.07,0.18,18783,Standing
451,0.32,-1.07,0.2,18823,Standing
452,0.34,-1.01,0.18,18863,Standing
453,0.3,-0.98,0.2,18903,Standing
454,0.29,-1.0,0.16,18945,Standing
455,0.27,-1.04,0.18,18985,Standing
456,0.27,-1.05,0.18,19025,Standing
457,0.27,-1.0,0.17,19065,Standing
458,0.29,-0.94,0.14,19105,Standing
459,0.29,-1.0,0.15,19145,Standing
460,0.3,-1.02,0.16,19185,Standing
461,0.31,-1.03,0.18,19226,Standing
462,0.3,-0.96,0.17,19266,Standing
463,0.31,-1.03,0.18,19306,Standing
464,0.32,-1.04,0.18,19346,Standing
465,0.31,-1.09,0.16,19386,Standing
466,0.3,-1.04,0.18,19426,Standing
467,0.3,-0.98,0.2,19467,Standing
468,0.3,-1.01,0.18,19507,Standing
469,0.28,-0.98,0.17,19547,Standing
470,0.29,-1.08,0.16,19587,Standing
471,0.28,-1.03,0.17,19627,Standing
472,0.28,-1.02,0.17,19668,Standing
473,0.28,-1.09,0.18,19709,Standing
474,0.29,-1.01,0.17,19749,Standing
475,0.29,-0.98,0.16,19789,Standing
476,0.3,-1.09,0.15,19829,Standing
477,0.3,-0.97,0.16,19870,Standing
478,0.32,-1.1,0.16,19910,Standing
479,0.31,-0.98,0.16,19950,Standing
480,0.3,-1.04,0.19,19990,Standing
481,0.3,-1.02,0.17,20030,Standing
482,0.28,-0.95,0.16,20070,Standing
483,0.29,-1.01,0.18,20111,Standing
484,0.29,-1.01,0.17,20151,Standing
485,0.29,-1.01,0.18,20191,Standing
486,0.3,-1.03,0.18,20231,Standing
487,0.3,-0.98,0.36,20271,Standing
488,0.3,-1.02,0.19,20311,Standing
489,0.31,-0.96,0.18,20352,Standing
490,0.31,-1.03,0.2,20393,Standing
491,0.3,-1.02,0.2,20433,Standing
492,0.31,-1.07,0.18,20473,Standing
493,0.3,-1.08,0.2,20513,Standing
494,0.31,-1.02,0.18,20553,Standing
495,0.32,-0.96,0.18,20594,Standing
496,0.3,-1.03,0.19,20634,Standing
497,0.31,-1.07,0.18,20674,Standing
498,0.29,-1.02,0.2,20714,Standing
499,0.3,-1.02,0.18,20754,Standing
500,0.31,-1.0,0.18,20795,Standing
501,0.32,-0.96,0.22,20835,Standing
502,0.34,-0.99,0.2,20875,Standing
503,0.35,-0.96,0.24,20915,Standing
504,0.35,-1.03,0.23,20955,Standing
505,0.32,-1.09,0.25,20995,Standing
506,0.3,-1.08,0.23,21036,Standing
507,0.3,-1.04,0.19,21078,Standing
508,0.29,-1.01,0.18,21120,Standing
509,0.28,-0.96,0.19,21161,Standing
510,0.3,-0.99,0.18,21201,Standing
511,0.3,-0.91,0.22,21241,Standing
512,0.31,-0.93,0.23,21283,Standing
513,0.32,-0.95,0.22,21324,Standing
514,0.35,-0.96,0.21,21364,Standing
515,0.34,-1.03,0.23,21404,Standing
516,0.35,-1.06,0.2,21444,Standing
517,0.34,-1.02,0.22,21484,Standing
518,0.36,-0.99,0.23,21524,Standing
519,0.36,-0.99,0.22,21565,Standing
520,0.35,-1.01,0.23,21605,Standing
521,0.36,-1.06,0.21,21645,Standing
522,0.34,-0.96,0.21,21685,Standing
523,0.36,-1.07,0.19,21726,Standing
524,0.33,-0.96,0.38,21766,Standing
525,0.33,-1.0,0.21,21806,Standing
526,0.32,-1.02,0.21,21846,Standing
527,0.33,-1.0,0.21,21886,Standing
528,0.3,-1.0,0.21,21926,Standing
529,0.31,-0.96,0.2,21966,Standing
530,0.33,-1.04,0.21,22008,Standing
531,0.31,-1.08,0.24,22049,Standing
532,0.3,-0.96,0.24,22089,Standing
533,0.31,-1.07,0.2,22129,Standing
534,0.3,-1.0,0.22,22171,Standing
535,0.3,-1.01,0.21,22212,Standing
536,0.3,-1.02,0.2,22252,Standing
537,0.3,-1.01,0.2,22292,Standing
538,0.32,-1.07,0.18,22333,Standing
539,0.3,-0.96,0.22,22373,Standing
540,0.32,-0.95,0.18,22413,Standing
541,0.33,-0.99,0.2,22453,Standing
542,0.32,-1.01,0.21,22494,Standing
543,0.32,-1.0,0.21,22534,Standing
544,0.32,-0.94,0.22,22575,Standing
545,0.32,-1.03,0.22,22615,Standing
546,0.33,-1.01,0.21,22657,Standing
547,0.33,-0.95,0.2,22699,Standing
548,0.32,-0.94,0.2,22740,Standing
549,0.33,-1.06,0.22,22780,Standing
550,0.33,-0.96,0.19,22821,Standing
551,0.32,-1.02,0.2,22861,Standing
552,0.31,-1.02,0.21,22901,Standing
553,0.31,-1.07,0.18,22941,Standing
554,0.29,-1.0,0.18,22982,Standing
555,0.29,-0.95,0.2,23022,Standing
556,0.3,-1.0,0.19,23062,Standing
557,0.3,-1.01,0.19,23102,Standing
558,0.3,-1.03,0.21,23143,Standing
559,0.3,-0.96,0.23,23183,Standing
560,0.32,-1.08,0.19,23223,Standing
561,0.3,-0.98,0.21,23263,Standing
562,0.29,-1.02,0.21,23304,Standing
563,0.29,-0.96,0.18,23344,Standing
564,0.3,-1.02,0.19,23384,Standing
565,0.29,-1.02,0.19,23424,Standing
566,0.3,-1.01,0.2,23464,Standing
567,0.3,-1.03,0.2,23504,Standing
568,0.32,-1.09,0.18,23544,Standing
569,0.3,-0.98,0.19,23584,Standing
570,0.29,-1.09,0.22,23624,Standing
571,0.29,-1.03,0.21,23666,Standing
572,0.29,-1.04,0.2,23707,Standing
573,0.29,-1.02,0.18,23747,Standing
574,0.29,-0.96,0.21,23787,Standing
575,0.3,-1.01,0.26,23827,Standing
576,0.3,-1.0,0.18,23867,Standing
577,0.38,-1.14,0.23,23907,Standing
578,0.34,-1.02,0.25,23947,Standing
579,0.32,-0.98,0.26,23988,Standing
580,0.28,-0.98,0.27,24028,Standing
581,0.27,-0.97,0.22,24068,Standing
582,0.27,-0.93,0.23,24108,Standing
583,0.28,-0.94,0.19,24150,Standing
584,0.29,-0.95,0.17,24192,Standing
585,0.28,-0.95,0.16,24233,Standing
586,0.28,-0.95,0.13,24274,Standing
587,0.29,-0.95,0.11,24314,Standing
588,0.29,-1.05,0.13,24354,Standing
589,0.29,-1.04,0.15,24396,Standing
590,0.29,-1.03,0.23,24437,Standing
591,0.3,-1.05,0.25,24477,Standing
592,0.29,-0.92,0.23,24517,Standing
593,0.3,-0.97,0.24,24557,Standing
594,0.32,-0.96,0.25,24597,Standing
595,0.32,-1.0,0.23,24637,Standing
596,0.38,-1.06,0.21,24679,Standing
597,0.42,-1.13,0.2,24720,Standing
598,0.44,-1.13,0.16,24760,Standing
599,0.4,-0.97,0.2,24800,Standing
600,0.34,-0.95,0.19,24840,Standing
601,0.33,-0.94,0.18,24880,Standing
602,0.33,-1.0,0.19,24920,Standing
603,0.34,-0.96,0.17,24960,Standing
604,0.34,-1.0,0.15,25000,Standing
605,0.3,-1.09,0.15,25040,Standing
606,0.28,-1.08,0.12,25080,Standing
607,0.3,-0.99,0.05,25120,Standing
608,0.29,-0.99,0.04,25160,Standing
609,0.27,-1.07,0.06,25200,Standing
610,0.22,-1.12,0.08,25240,Standing
611,0.22,-1.14,0.11,25280,Standing
612,0.26,-1.01,0.13,25320,Standing
613,0.29,-0.92,0.18,25360,Standing
614,0.27,-1.02,0.27,25400,Standing
615,0.24,-0.98,0.28,25440,Standing
616,0.22,-1.04,0.3,25480,Standing
617,0.25,-1.26,0.35,25520,Standing
618,0.18,-1.14,0.24,25560,Standing
619,0.22,-1.11,0.19,25601,Standing
620,0.2,-0.99,0.11,25643,Standing
621,0.23,-0.92,0.07,25683,Standing
622,0.25,-0.98,0.09,25723,Standing
623,0.22,-1.07,0.05,25763,Standing
624,0.27,-0.95,0.03,25803,Standing
625,0.35,-1.03,0.04,25843,Standing
626,0.35,-1.0,0.09,25883,Standing
627,0.34,-0.98,0.11,25924,Standing
628,0.32,-1.13,0.18,25964,Standing
629,0.31,-1.21,0.1,26004,Standing
630,0.35,-1.29,0.12,26044,Standing
631,0.44,-0.93,0.13,26084,Standing
632,0.39,-0.84,0.21,26124,Standing
633,0.24,-1.0,0.22,26165,Standing
