0.01	0.00	1.01	9665
0.01	-0.00	1.01	9706
0.01	0.00	1.01	9746
0.01	0.00	1.00	9787
0.01	0.00	1.01	9827
0.01	0.00	1.01	9868
0.01	0.00	1.01	9908
0.01	0.00	1.01	9949
0.00	-0.00	1.02	9989
0.01	0.00	1.02	10030
0.00	0.00	1.01	10071
0.01	0.00	1.00	10114
0.01	0.00	1.00	10156
0.01	0.01	1.00	10196
0.00	0.00	1.00	10237
0.00	0.00	1.00	10277
0.00	0.00	1.01	10318
0.00	0.00	1.01	10359
0.01	0.00	1.00	10400
0.01	0.00	1.00	10441
0.01	0.00	1.00	10482
0.00	0.00	1.01	10523
0.01	0.00	1.01	10563
0.01	0.00	1.01	10604
0.00	0.00	1.00	10645
0.00	0.01	1.01	10686
0.01	-0.00	1.00	10727
0.00	0.00	1.00	10768
0.01	0.00	1.01	10809
0.01	-0.00	1.01	10850
0.00	0.00	1.01	10891
0.00	-0.00	1.01	10932
0.00	0.00	1.00	10973
0.00	-0.00	1.01	11014
0.01	-0.00	1.01	11055
0.01	0.00	1.01	11096
0.00	0.00	1.01	11137
0.00	0.00	1.01	11177
0.01	0.00	1.01	11217
0.00	-0.00	1.01	11258
0.00	0.01	1.00	11299
0.01	0.00	1.01	11340
0.01	-0.00	1.01	11381
0.01	0.00	1.01	11422
0.01	0.00	1.01	11463
0.01	0.00	1.01	11504
0.00	0.00	1.01	11545
0.00	0.00	1.00	11586
0.00	0.00	1.01	11627
0.01	0.00	1.01	11667
0.01	0.00	1.01	11708
0.01	-0.00	1.01	11749
0.01	0.00	1.01	11790
0.01	-0.00	1.00	11831
0.00	0.00	1.00	11872
0.01	0.00	1.00	11913
0.00	0.00	1.01	11954
0.00	0.00	1.01	11995
0.00	-0.00	1.00	12036
0.01	0.00	1.01	12077
0.01	0.00	1.01	12118
0.01	0.00	1.00	12160
0.01	0.00	1.00	12200
0.00	-0.00	1.00	12241
0.00	0.00	1.01	12282
0.01	-0.00	1.01	12323
0.01	0.00	1.01	12364
0.00	0.00	1.01	12405
0.01	0.00	1.01	12446
0.01	0.00	1.01	12487
0.01	-0.01	1.01	12528
0.00	0.00	1.01	12569
0.01	0.00	1.01	12610
0.00	0.00	1.01	12650
0.00	0.00	1.01	12691
0.01	0.00	1.01	12732
0.00	0.00	1.01	12773
0.00	0.00	1.00	12814
0.01	0.00	1.01	12855
0.00	-0.00	1.00	12896
0.01	-0.00	1.01	12937
0.01	-0.00	1.01	12978
0.01	0.00	1.01	13019
0.01	0.00	1.00	13060
0.00	0.00	1.01	13100
0.01	-0.00	1.00	13140
0.01	-0.00	1.00	13182
0.01	0.00	1.00	13223
0.01	0.00	1.01	13264
0.01	0.00	1.01	13304
0.01	0.00	1.01	13345
0.00	0.00	1.01	13386
0.01	0.00	1.01	13427
0.01	0.00	1.00	13468
0.01	0.00	1.01	13509
0.00	0.01	1.01	13550
0.01	0.00	1.00	13590
0.01	0.00	1.01	13631
0.00	0.00	1.00	13672
0.01	0.00	1.01	13713
0.01	0.00	1.01	13754
0.00	0.00	1.00	13795
0.01	-0.00	1.01	13836
0.01	0.00	1.00	13877
0.00	0.00	1.01	13918
0.00	0.00	1.00	13959
0.01	0.00	1.00	14000
0.01	0.00	1.00	14040
0.00	0.00	1.00	14081
0.00	0.00	1.01	14124
0.01	0.00	1.00	14166
0.00	0.01	1.02	14206
0.00	0.01	1.01	14247
0.02	0.00	1.00	14288
0.01	0.00	1.01	14329
0.00	-0.00	1.00	14370
0.01	0.00	1.01	14411
0.00	0.00	1.01	14452
0.00	0.01	1.00	14493
0.01	0.01	1.01	14533
0.01	0.00	1.01	14574
0.01	0.00	1.00	14615
0.00	0.00	1.01	14656
0.01	0.00	1.01	14697
0.00	0.01	1.01	14738
0.00	0.00	1.02	14778
0.01	0.00	1.01	14819
0.00	0.00	1.01	14860
0.01	0.00	1.01	14900
0.01	0.00	1.01	14941
0.01	-0.00	1.00	14981
0.01	0.00	1.01	15022
0.00	-0.00	1.00	15062
0.01	0.00	0.99	15102
0.00	0.00	1.01	15142
0.01	-0.01	1.01	15183
0.01	0.00	1.01	15224
0.01	0.00	1.00	15265
0.01	0.00	1.01	15305
0.01	0.00	1.01	15346
0.01	0.00	1.01	15386
0.00	0.00	1.00	15427
0.00	0.00	1.01	15468
0.01	0.00	1.01	15509
0.01	-0.00	1.01	15549
0.00	0.00	1.00	15590
0.01	0.00	1.00	15631
0.01	0.00	1.01	15671
0.01	0.00	1.00	15712
0.00	0.00	1.01	15753
0.01	0.00	1.00	15793
0.00	-0.00	1.01	15834
0.01	0.00	1.01	15875
0.01	0.00	1.01	15915
0.02	0.00	1.00	15955
0.01	-0.00	1.02	15995
0.01	0.00	1.01	16036
0.01	0.00	1.02	16077
0.01	0.00	1.00	16117
0.00	0.00	1.00	16158
0.01	0.00	1.01	16199
0.01	0.00	1.01	16240
0.00	-0.00	1.02	16280
0.01	0.00	1.01	16321
0.01	0.00	1.01	16362
0.01	0.00	1.01	16402
0.00	0.01	1.01	16443
0.00	0.00	1.01	16484
0.01	0.00	1.01	16524
0.00	0.00	1.00	16565
0.00	0.00	1.01	16606
0.01	0.00	1.01	16646
0.01	0.00	1.01	16687
0.01	0.00	1.01	16728
0.01	0.00	1.00	16768
0.01	0.00	1.01	16808
0.01	0.00	1.01	16848
0.01	0.00	1.01	16889
0.00	-0.00	1.01	16930
0.00	0.00	1.00	16970
0.01	0.00	1.01	17011
0.01	-0.00	1.01	17052
0.01	-0.00	1.01	17093
0.00	-0.00	1.01	17134
0.01	0.00	1.01	17176
0.01	-0.00	1.01	17216
0.01	0.00	1.01	17257
0.01	-0.01	1.01	17298
0.00	0.01	1.01	17339
0.01	-0.00	1.01	17380
0.01	0.00	1.00	17421
0.00	0.00	1.01	17462
0.01	0.00	1.01	17503
0.01	0.00	1.01	17543
0.01	-0.00	1.00	17584
0.00	0.00	1.01	17625
0.01	-0.00	1.01	17666
0.00	0.00	1.01	17707
0.00	0.00	1.01	17747
0.01	-0.00	1.01	17787
0.01	0.00	1.00	17828
0.00	0.00	1.01	17869
0.00	0.00	1.00	17910
0.01	0.00	1.01	17950
0.01	0.00	1.01	17991
0.01	0.00	1.00	18032
0.00	0.00	1.01	18073
0.01	0.00	1.01	18114
0.01	0.00	1.01	18155
0.00	0.00	1.00	18195
0.00	0.01	1.00	18236
0.01	0.01	1.01	18277
0.01	-0.00	1.00	18318
0.00	0.00	1.01	18359
0.01	-0.00	1.00	18400
0.00	0.00	1.01	18440
0.00	-0.01	1.00	18481
0.01	0.00	1.01	18522
0.01	0.01	1.00	18563
0.00	-0.01	1.00	18604
0.01	0.00	1.00	18644
0.00	0.00	1.01	18685
0.01	0.01	1.00	18725
0.00	0.00	1.01	18766
0.01	0.00	1.02	18807
0.01	0.00	1.01	18848
0.01	0.00	1.01	18888
0.01	0.00	1.01	18929
0.00	0.00	1.01	18970
0.00	0.00	1.01	19011
0.01	0.00	1.00	19051
0.00	0.00	1.01	19092
0.00	0.00	1.00	19133
0.01	0.00	1.01	19174
0.02	0.00	1.01	19214
0.00	-0.00	1.01	19255
0.00	-0.00	1.00	19296
0.00	0.00	1.02	19337
0.01	0.00	1.01	19378
0.00	0.00	1.01	19419
0.00	0.00	1.01	19460
0.01	-0.00	1.00	19501
0.01	0.00	1.01	19542
0.00	-0.00	1.01	19585
0.00	-0.00	1.01	19627
0.01	0.00	1.00	19667
0.01	0.00	1.02	19708
0.00	0.00	1.00	19749
0.01	0.01	1.01	19789
0.01	0.00	1.01	19830
0.00	-0.00	1.01	19871
0.01	-0.01	1.01	19912
0.00	0.00	1.01	19953
0.00	-0.01	1.00	19994
0.01	0.00	1.01	20035
0.01	0.00	1.01	20076
0.00	0.00	1.00	20116
0.01	0.00	1.00	20157
0.00	0.00	1.00	20198
0.00	0.00	1.00	20239
0.00	-0.00	1.00	20280
0.01	0.00	1.01	20321
0.00	0.00	1.01	20361
0.01	0.00	1.01	20402
0.00	0.00	1.01	20443
0.01	0.00	1.01	20484
0.01	0.00	1.01	20525
0.01	-0.00	1.00	20566
0.00	0.00	1.00	20608
0.01	0.00	1.01	20648
0.01	0.00	1.01	20689
0.00	0.00	1.00	20730
0.01	0.00	1.00	20770
0.01	-0.00	1.01	20811
0.01	-0.00	1.00	20852
0.00	0.00	1.01	20893
0.00	0.01	1.01	20934
0.01	0.00	1.00	20975
0.00	0.00	1.01	21016
0.01	0.00	1.01	21056
0.01	0.00	1.00	21097
0.01	0.00	1.01	21138
0.00	0.00	1.01	21179
0.01	0.00	1.00	21220
0.00	0.00	1.01	21260
0.00	0.00	1.00	21301
0.01	0.00	1.01	21342
0.01	0.00	1.01	21383
0.01	0.00	1.00	21423
0.01	0.00	1.01	21464
0.01	0.00	1.01	21505
0.00	0.00	1.01	21547
0.01	0.00	1.01	21587
0.01	0.00	1.01	21628
0.00	0.00	1.01	21668
0.01	0.00	1.00	21709
0.01	-0.01	1.01	21750
0.01	0.00	1.01	21791
0.01	-0.00	1.00	21832
0.00	0.00	1.00	21873
0.00	0.00	1.00	21914
0.00	-0.01	1.01	21955
0.00	0.01	1.01	21996
0.00	-0.00	1.01	22036
0.00	0.00	1.01	22076
0.00	0.00	1.01	22116
0.00	0.00	1.01	22157
0.01	0.00	1.01	22198
0.01	0.00	1.00	22239
0.00	0.00	1.00	22279
0.01	0.00	1.00	22320
0.00	-0.00	1.01	22361
0.00	0.00	1.01	22402
0.01	0.00	1.01	22443
0.01	0.00	1.01	22484
0.01	-0.00	1.01	22525
0.01	0.00	1.00	22566
0.00	0.00	1.00	22607
0.01	0.00	1.01	22648
0.00	-0.00	1.01	22689
0.01	-0.00	1.00	22729
0.00	0.00	1.00	22770
0.00	0.00	1.01	22811
0.01	0.00	1.00	22852
0.01	0.00	1.00	22893
0.01	-0.00	1.00	22934
0.00	0.00	1.01	22974
0.01	0.00	1.00	23015
0.01	0.00	1.01	23056
0.00	0.00	1.00	23097
0.01	-0.00	1.01	23137
0.00	0.00	1.01	23177
0.01	0.00	1.01	23217
0.00	-0.01	1.00	23257
0.01	-0.00	1.01	23299
0.00	0.00	1.01	23340
0.01	0.00	1.01	23380
0.01	0.00	1.01	23420
0.01	0.00	1.00	23460
0.01	-0.00	1.01	23501
0.01	-0.00	1.00	23542
0.00	0.01	1.00	23583
0.01	0.01	1.01	23624
0.01	-0.00	1.01	23665
0.00	0.00	1.01	23705
0.01	0.00	1.01	23746
0.00	0.00	1.01	23787
0.01	0.00	1.01	23828
0.01	0.00	1.00	23869
0.01	0.00	1.01	23909
0.01	0.00	1.01	23949
0.01	0.00	1.01	23990
0.01	0.00	1.00	24031
0.00	0.00	1.01	24072
0.01	-0.01	1.01	24113
0.00	0.00	1.00	24154
0.01	0.01	1.01	24194
0.01	0.01	1.01	24235
0.00	0.00	1.01	24275
0.01	0.00	1.01	24316
0.00	0.00	1.00	24357
0.00	0.00	1.00	24397
0.00	0.00	1.01	24437
0.01	0.00	1.00	24478
0.00	0.00	1.01	24519
0.00	0.00	1.01	24560
0.01	0.00	1.01	24601
0.01	0.00	1.00	24642
0.01	-0.00	1.01	24682
0.00	0.00	1.01	24723
0.01	0.00	1.00	24764
0.00	0.00	1.01	24805
0.00	-0.00	1.00	24846
0.01	0.01	1.01	24887
0.01	0.00	1.01	24927
0.00	0.00	1.01	24968
0.01	-0.00	1.00	25009
0.01	-0.00	1.01	25050
0.00	0.00	1.01	25091
0.00	0.00	1.00	25132
0.01	0.00	1.00	25174
-0.00	0.00	1.01	25214
0.00	0.00	1.01	25255
0.02	-0.00	1.01	25296
0.01	0.00	1.01	25336
0.00	0.00	1.00	25376
0.00	0.00	1.01	25417
0.02	0.00	1.00	25458
0.01	-0.00	1.01	25499
0.00	0.00	1.01	25540
0.00	0.01	1.02	25581
0.01	-0.00	1.00	25621
0.00	0.00	1.01	25662
0.00	-0.00	1.01	25703
0.01	0.00	1.00	25744
0.00	0.01	1.01	25785
0.00	0.00	1.01	25826
0.01	0.00	1.01	25866
0.01	0.00	1.01	25907
0.00	0.00	1.01	25947
0.00	0.00	1.00	25988
0.01	0.00	1.01	26029
0.00	-0.00	1.01	26070
0.00	0.00	1.00	26112
0.02	-0.00	1.01	26152
0.01	-0.00	1.01	26193
0.00	0.00	1.00	26233
0.01	-0.01	1.02	26273
0.01	0.00	1.00	26315
0.00	0.00	1.00	26355
0.01	0.00	1.01	26395
0.00	0.00	1.01	26436
0.00	0.00	1.00	26477
0.01	0.00	1.01	26518
0.01	0.00	1.01	26559
0.01	0.00	1.01	26599
0.00	-0.00	1.01	26640
0.01	0.00	1.01	26681
0.00	-0.00	1.01	26722
0.00	0.00	1.01	26763
0.00	0.00	1.01	26804
0.01	0.00	1.01	26844
0.00	-0.00	1.02	26885
0.01	0.00	1.01	26926
0.00	0.00	1.02	26967
0.01	-0.01	1.00	27008
0.01	0.00	1.01	27048
0.01	-0.00	1.01	27088
0.00	0.00	1.00	27129
0.01	0.00	1.00	27170
0.00	0.00	1.01	27211
0.01	-0.01	1.01	27251
0.01	0.00	1.01	27291
0.01	-0.00	1.01	27331
0.00	-0.01	1.00	27372
0.01	0.00	1.01	27413
0.01	0.00	1.00	27454
0.00	0.00	1.00	27495
0.01	0.00	1.01	27536
0.01	0.00	1.00	27576
0.01	0.00	1.00	27617
0.00	0.00	1.02	27657
0.01	0.00	1.00	27698
0.00	-0.00	1.01	27739
0.01	0.00	1.00	27780
0.00	0.00	1.00	27820
0.01	0.00	1.00	27860
0.00	0.00	1.00	27901
0.00	0.00	1.00	27942
0.01	0.00	1.01	27983
0.01	0.00	1.00	28024
0.00	0.00	1.01	28064
0.01	0.00	1.00	28104
0.01	0.00	1.01	28145
0.01	0.00	1.00	28185
0.01	0.00	1.01	28226
0.01	0.00	1.01	28267
0.01	0.00	1.01	28307
0.00	0.00	1.01	28348
0.01	0.00	1.01	28389
0.02	0.00	1.01	28430
0.00	0.00	1.00	28471
0.00	-0.00	1.00	28512
0.00	0.00	1.01	28552
0.01	-0.00	1.01	28593
0.00	0.00	1.01	28634
0.01	-0.00	1.01	28675
0.01	-0.00	1.01	28716
0.01	-0.00	1.00	28756
0.00	0.01	1.00	28797
0.01	-0.00	1.00	28837
0.00	0.00	1.01	28877
0.02	0.00	1.01	28917
-0.00	0.01	1.01	28958
-0.00	0.00	1.01	29000
0.02	-0.00	1.01	29040
0.00	0.00	1.01	29081
-0.01	0.01	1.01	29122
0.01	0.00	1.00	29163
0.02	-0.00	1.00	29204
0.00	0.00	1.00	29245
0.00	-0.00	1.01	29285
0.01	-0.00	1.00	29326
0.01	0.00	1.01	29368
0.00	0.00	1.01	29408
0.01	0.00	1.00	29449
0.01	-0.00	1.01	29490
0.01	0.00	1.00	29530
0.01	-0.00	1.01	29571
0.01	0.00	1.00	29613
0.01	0.00	1.01	29655
0.00	-0.00	1.01	29696
0.01	0.00	1.01	29736
0.00	0.01	1.01	29777
0.00	0.00	1.00	29817
0.00	0.00	1.01	29858
0.00	0.00	1.01	29899
0.00	0.00	1.01	29940
0.00	-0.01	1.01	29981
0.01	0.00	1.01	30023
0.00	0.00	1.01	30063
0.01	0.00	1.01	30104
0.01	0.00	1.00	30145
0.00	0.00	1.00	30185
0.01	0.00	1.01	30225
0.00	-0.00	1.00	30266
0.00	0.00	1.00	30307
0.01	0.00	1.01	30348
0.02	0.00	1.00	30388
0.00	0.01	1.01	30429
0.00	0.00	1.00	30469
0.00	0.00	1.00	30510
0.01	0.00	1.01	30550
0.00	-0.00	1.01	30590
0.01	0.00	1.00	30631
0.01	-0.00	1.00	30672
0.00	0.00	1.00	30712
0.00	0.00	1.01	30753
0.01	0.00	1.00	30794
0.00	0.00	1.00	30834
-0.00	0.00	1.01	30875
0.01	0.00	1.01	30915
0.02	-0.00	1.00	30955
0.01	0.00	1.02	30996
0.00	0.00	1.00	31037
0.01	0.00	1.01	31078
0.00	0.00	1.00	31118
0.01	0.00	1.01	31159
0.01	0.00	1.01	31199
0.00	0.01	1.01	31240
0.00	0.00	1.00	31281
0.01	0.01	1.00	31321
0.01	0.00	1.01	31362
0.00	0.00	1.01	31403
0.01	0.00	1.01	31444
0.01	0.00	1.00	31485
0.00	0.00	1.01	31526
0.01	0.00	1.01	31566
0.00	0.00	1.00	31607
0.01	0.01	1.01	31648
0.01	0.00	1.01	31688
0.01	0.01	1.00	31729
0.01	0.00	1.00	31769
0.01	0.00	1.01	31810
0.00	0.00	1.00	31851
0.01	0.00	1.01	31892
0.00	0.00	1.01	31933
0.00	0.00	1.01	31974
0.00	-0.00	1.00	32015
0.00	-0.00	1.00	32056
0.01	0.01	1.00	32097
0.01	-0.00	1.01	32137
0.01	-0.00	1.01	32177
0.00	-0.00	1.01	32218
0.01	0.00	1.00	32259
0.00	-0.00	1.01	32300
0.01	0.01	1.00	32340
0.01	0.00	1.01	32380
0.00	0.00	1.01	32421
0.01	0.00	1.01	32462
0.01	0.00	1.00	32503
0.00	0.00	1.01	32544
0.01	-0.00	1.00	32585
0.00	0.00	1.00	32626
0.01	0.00	1.01	32667
0.01	-0.01	1.01	32708
0.01	0.00	1.00	32749
0.00	0.00	1.01	32790
0.01	0.00	1.01	32830
0.01	0.00	1.00	32870
0.01	0.00	1.00	32911
0.00	0.00	1.01	32952
0.01	0.00	1.01	32993
0.01	-0.00	1.01	33033
0.00	0.00	1.01	33075
0.01	0.00	1.00	33115
0.01	0.00	1.00	33156
0.00	0.00	1.00	33196
0.01	0.00	1.00	33236
0.00	0.00	1.01	33277
0.00	0.00	1.00	33318
0.00	0.00	1.01	33358
0.01	0.00	1.00	33399
0.01	-0.00	1.00	33440
0.01	0.01	1.00	33481
0.01	-0.00	1.01	33522
0.00	0.00	1.02	33563
0.01	0.01	1.01	33604
0.01	0.00	1.01	33644
0.00	0.01	1.00	33685
0.01	-0.00	1.00	33726
0.01	0.01	1.01	33767
0.00	0.00	1.01	33807
0.00	0.01	1.01	33848
0.01	0.00	1.01	33889
0.01	0.00	1.00	33930
0.01	-0.00	1.00	33971
0.01	-0.00	1.01	34012
0.01	0.00	1.01	34053
0.01	0.00	1.01	34093
0.00	0.00	1.01	34134
0.00	0.00	1.00	34174
0.00	0.00	1.01	34215
0.01	-0.00	1.00	34256
0.00	0.00	1.01	34297
0.01	0.00	1.01	34338
0.00	0.00	1.00	34379
0.00	0.00	1.01	34419
0.00	0.00	1.01	34460
0.01	0.00	1.01	34501
0.01	-0.00	1.01	34541
0.01	0.00	1.01	34581
0.00	0.00	1.00	34622
0.01	0.00	1.01	34663
0.00	0.00	1.01	34703
0.00	0.00	1.01	34744
0.00	-0.00	1.01	34784
0.01	0.00	1.01	34825
0.01	0.00	1.01	34866
0.00	0.00	1.01	34907
0.00	0.00	1.00	34948
0.01	0.01	1.00	34989
0.01	0.00	1.00	35031
0.01	0.00	1.01	35072
0.01	0.00	1.01	35112
0.01	0.00	1.01	35153
0.00	0.00	1.01	35194
0.01	0.01	1.00	35235
0.02	0.00	1.00	35275
0.01	0.00	1.01	35316
0.00	-0.00	1.01	35357
0.00	0.00	1.00	35398
0.00	0.00	1.01	35439
0.00	0.00	1.00	35480
0.01	0.00	1.00	35520
0.01	0.00	1.01	35561
0.01	0.00	1.00	35602
0.00	0.01	1.02	35642
0.01	-0.01	1.01	35683
0.00	0.00	1.00	35723
0.00	-0.00	1.01	35764
0.01	0.00	1.01	35805
0.01	-0.01	1.01	35846
0.00	0.00	1.00	35887
0.01	0.00	1.01	35928
0.01	0.01	1.00	35968
0.00	0.00	1.00	36008
0.01	-0.01	1.00	36049
0.02	0.00	1.00	36090
0.01	-0.00	1.00	36131
0.00	0.00	1.01	36173
0.00	-0.00	1.01	36213
0.01	0.00	1.01	36254
0.00	0.00	1.01	36295
0.01	-0.00	1.00	36336
0.01	0.00	1.01	36377
0.00	-0.00	1.01	36418
-0.00	0.00	1.01	36458
0.01	-0.00	1.01	36499
0.02	0.00	1.01	36541
0.00	0.00	1.01	36581
0.00	0.00	1.00	36622
0.01	0.00	1.01	36663
0.01	0.00	1.01	36703
0.00	-0.00	1.01	36744
0.01	0.00	1.01	36785
0.01	0.00	1.01	36826
0.01	0.00	1.01	36867
0.00	0.00	1.01	36907
0.01	-0.00	1.01	36947
0.00	0.00	1.01	36988
0.00	0.00	1.00	37029
0.01	-0.01	1.00	37070
0.01	0.00	1.01	37111
0.00	-0.00	1.00	37152
0.01	0.00	1.01	37192
0.01	0.00	1.01	37233
0.01	0.00	1.00	37274
0.01	-0.00	1.01	37315
0.00	0.00	1.01	37356
0.01	0.00	1.01	37397
0.01	0.00	1.01	37437
0.00	-0.00	1.01	37478
0.01	0.00	1.01	37519
0.01	0.00	1.00	37560
0.01	-0.00	1.00	37601
0.00	0.01	1.01	37641
0.01	0.00	1.01	37682
0.01	0.00	1.01	37723
0.01	0.00	1.00	37764
0.01	-0.00	1.00	37805
0.00	-0.00	1.01	37846
0.01	0.00	1.01	37888
0.00	0.00	1.01	37928
