,x,y,z,t,activity
0,0.28,-0.99,0.01,537,Standing
1,0.25,-0.99,0.02,578,Standing
2,0.2,-1,0.02,619,Standing
3,0.23,-1,0.03,660,Standing
4,0.23,-0.99,0.03,701,Standing
5,0.23,-0.99,0.03,742,Standing
6,0.21,-1,0.03,783,Standing
7,0.18,-1.01,0.02,824,Standing
8,0.17,-0.98,0.02,865,Standing
9,0.19,-0.98,0.02,906,Standing
10,0.2,-0.98,0,947,Standing
11,0.2,-0.98,0.02,988,Standing
12,0.21,-0.99,0.02,1029,Standing
13,0.23,-0.99,0.01,1071,Standing
14,0.24,-0.99,0.01,1112,Standing
15,0.23,-0.98,0.02,1153,Standing
16,0.24,-0.97,0.03,1195,Standing
17,0.24,-0.96,0.05,1235,Standing
18,0.24,-0.99,0.06,1275,Standing
19,0.21,-0.98,0.04,1316,Standing
20,0.23,-0.98,0.05,1358,Standing
21,0.25,-0.98,0.05,1398,Standing
22,0.25,-1,0.05,1439,Standing
23,0.22,-1,0.07,1479,Standing
24,0.21,-1,0.06,1520,Standing
25,0.21,-1.02,0.05,1561,Standing
26,0.25,-1.02,0.07,1601,Standing
27,0.23,-1,0.07,1642,Standing
28,0.24,-1.01,0.09,1682,Standing
29,0.21,-1,0.06,1723,Standing
30,0.21,-1,0.05,1763,Standing
31,0.2,-1,0.04,1804,Standing
32,0.2,-0.99,0.04,1845,Standing
33,0.2,-0.99,0.06,1885,Standing
34,0.2,-0.97,0.07,1926,Standing
35,0.21,-1,0.04,1966,Standing
36,0.25,-0.99,0.15,2007,Standing
37,0.22,-0.99,0.14,2048,Standing
38,0.09,-1.02,0.12,2089,Standing
39,0.09,-0.99,0.1,2130,Standing
40,0.19,-0.97,0.09,2170,Standing
41,0.28,-1,0.09,2211,Standing
42,0.23,-0.96,0.07,2253,Standing
43,0.21,-0.98,0.11,2294,Standing
44,0.19,-0.98,0.12,2334,Standing
45,0.18,-0.98,0.16,2376,Standing
46,0.19,-0.98,0.16,2417,Standing
47,0.21,-0.97,0.14,2458,Standing
48,0.22,-0.98,0.13,2498,Standing
49,0.23,-0.98,0.12,2539,Standing
50,0.25,-0.98,0.12,2579,Standing
51,0.26,-0.98,0.13,2620,Standing
52,0.25,-0.98,0.11,2661,Standing
53,0.25,-0.98,0.14,2701,Standing
54,0.23,-0.99,0.14,2742,Standing
55,0.23,-1,0.13,2782,Standing
56,0.24,-0.98,0.12,2823,Standing
57,0.27,-0.98,0.11,2863,Standing
58,0.28,-0.98,0.1,2904,Standing
59,0.27,-0.97,0.09,2945,Standing
60,0.26,-0.98,0.09,2987,Standing
61,0.24,-0.98,0.11,3027,Standing
62,0.23,-0.98,0.12,3067,Standing
63,0.23,-0.97,0.12,3108,Standing
64,0.24,-0.97,0.11,3148,Standing
65,0.23,-0.97,0.12,3189,Standing
66,0.23,-0.98,0.12,3230,Standing
67,0.23,-0.98,0.12,3270,Standing
68,0.23,-0.97,0.11,3310,Standing
69,0.23,-0.98,0.12,3351,Standing
70,0.23,-0.99,0.12,3391,Standing
71,0.23,-0.98,0.12,3432,Standing
72,0.23,-0.97,0.12,3472,Standing
73,0.23,-0.98,0.12,3513,Standing
74,0.24,-0.97,0.11,3554,Standing
75,0.24,-0.98,0.11,3594,Standing
76,0.23,-0.98,0.11,3635,Standing
77,0.23,-0.97,0.11,3675,Standing
78,0.24,-0.97,0.1,3716,Standing
79,0.25,-0.96,0.1,3757,Standing
80,0.24,-0.98,0.12,3799,Standing
81,0.25,-0.98,0.11,3840,Standing
82,0.23,-0.98,0.12,3881,Standing
83,0.23,-0.98,0.11,3922,Standing
84,0.23,-0.98,0.12,3962,Standing
85,0.24,-0.98,0.11,4003,Standing
86,0.23,-0.98,0.12,4044,Standing
87,0.23,-0.98,0.12,4084,Standing
88,0.24,-0.99,0.12,4125,Standing
89,0.23,-0.99,0.11,4165,Standing
90,0.23,-0.98,0.11,4206,Standing
91,0.23,-0.98,0.11,4246,Standing
92,0.23,-0.98,0.09,4286,Standing
93,0.23,-0.98,0.11,4327,Standing
94,0.23,-0.98,0.1,4368,Standing
95,0.23,-0.98,0.11,4408,Standing
96,0.23,-0.98,0.11,4449,Standing
97,0.24,-0.98,0.1,4489,Standing
98,0.24,-0.98,0.12,4530,Standing
99,0.24,-0.98,0.11,4571,Standing
100,0.25,-0.98,0.11,4611,Standing
101,0.24,-0.98,0.11,4652,Standing
102,0.25,-0.98,0.1,4694,Standing
103,0.24,-0.98,0.1,4734,Standing
104,0.25,-0.98,0.09,4776,Standing
105,0.24,-0.98,0.1,4817,Standing
106,0.24,-0.98,0.1,4858,Standing
107,0.23,-0.98,0.09,4898,Standing
108,0.23,-0.98,0.09,4939,Standing
109,0.23,-0.97,0.1,4979,Standing
110,0.23,-0.98,0.09,5020,Standing
111,0.23,-0.98,0.09,5061,Standing
112,0.22,-0.98,0.1,5101,Standing
113,0.23,-0.98,0.1,5142,Standing
114,0.23,-1,0.09,5182,Standing
115,0.23,-0.98,0.09,5222,Standing
116,0.22,-0.98,0.08,5263,Standing
117,0.23,-0.97,0.09,5303,Standing
118,0.23,-0.98,0.08,5344,Standing
119,0.23,-1,0.08,5385,Standing
120,0.23,-1.02,0.07,5425,Standing
121,0.22,-1.01,0.07,5466,Standing
122,0.21,-1,0.09,5506,Standing
123,0.2,-0.98,0.09,5547,Standing
124,0.2,-0.98,0.07,5588,Standing
125,0.21,-0.96,0.08,5629,Standing
126,0.24,-0.97,0.07,5671,Standing
127,0.25,-0.98,0.06,5712,Standing
128,0.25,-0.98,0.07,5753,Standing
129,0.25,-0.99,0.07,5793,Standing
130,0.25,-1,0.07,5834,Standing
131,0.26,-0.98,0.08,5874,Standing
132,0.26,-0.97,0.07,5915,Standing
133,0.26,-0.97,0.06,5956,Standing
134,0.27,-0.96,0.07,5996,Standing
135,0.26,-0.94,0.08,6037,Standing
136,0.27,-0.96,0.08,6079,Standing
137,0.29,-0.98,0.08,6119,Standing
138,0.27,-0.99,0.07,6160,Standing
139,0.27,-0.99,0.07,6200,Standing
140,0.27,-0.98,0.07,6241,Standing
141,0.26,-0.98,0.06,6282,Standing
142,0.25,-0.98,0.05,6322,Standing
143,0.25,-0.97,0.05,6363,Standing
144,0.26,-0.97,0.04,6403,Standing
145,0.26,-0.97,0.03,6444,Standing
