,x,y,z,t,activity
0,0.46,-0.89,-0.11,539,Standing
1,0.44,-0.89,-0.11,579,Standing
2,0.41,-0.93,-0.1,619,Standing
3,0.42,-0.93,-0.1,660,Standing
4,0.41,-0.88,-0.1,700,Standing
5,0.41,-0.87,-0.1,741,Standing
6,0.41,-0.89,-0.08,781,Standing
7,0.4,-0.92,-0.09,822,Standing
8,0.41,-0.91,-0.07,862,Standing
9,0.41,-0.89,-0.05,903,Standing
10,0.41,-0.91,-0.05,945,Standing
11,0.42,-0.89,-0.05,986,Standing
12,0.42,-0.88,-0.06,1026,Standing
13,0.43,-0.89,-0.05,1067,Standing
14,0.43,-0.89,-0.05,1108,Standing
15,0.43,-0.9,-0.04,1148,Standing
16,0.44,-0.91,-0.04,1188,Standing
17,0.43,-0.91,-0.04,1228,Standing
18,0.43,-0.89,-0.03,1268,Standing
19,0.42,-0.91,-0.03,1308,Standing
20,0.41,-0.9,-0.04,1349,Standing
21,0.41,-0.89,-0.04,1389,Standing
22,0.41,-0.89,-0.04,1429,Standing
23,0.42,-0.89,-0.04,1469,Standing
24,0.42,-0.9,-0.04,1510,Standing
25,0.43,-0.9,-0.04,1550,Standing
26,0.44,-0.89,-0.04,1590,Standing
27,0.43,-0.9,-0.03,1630,Standing
28,0.43,-0.88,-0.03,1670,Standing
29,0.46,-0.9,-0.04,1710,Standing
30,0.46,-0.91,-0.03,1750,Standing
31,0.47,-0.91,-0.03,1792,Standing
32,0.45,-0.9,-0.03,1833,Standing
33,0.45,-0.88,-0.04,1873,Standing
34,0.45,-0.9,-0.04,1913,Standing
35,0.43,-0.89,-0.05,1953,Standing
36,0.44,-0.89,-0.04,1993,Standing
37,0.44,-0.88,-0.04,2033,Standing
38,0.45,-0.86,-0.04,2073,Standing
39,0.45,-0.86,-0.04,2113,Standing
40,0.45,-0.88,-0.05,2155,Standing
41,0.46,-0.88,-0.04,2195,Standing
42,0.46,-0.88,-0.04,2237,Standing
43,0.46,-0.89,-0.04,2279,Standing
44,0.45,-0.9,-0.04,2320,Standing
45,0.45,-0.89,-0.04,2360,Standing
46,0.46,-0.89,-0.03,2400,Standing
47,0.46,-0.88,-0.03,2440,Standing
48,0.46,-0.88,-0.02,2480,Standing
49,0.46,-0.89,-0.04,2520,Standing
50,0.46,-0.89,-0.03,2560,Standing
51,0.46,-0.89,-0.03,2601,Standing
52,0.45,-0.88,-0.03,2641,Standing
53,0.45,-0.88,-0.04,2681,Standing
54,0.45,-0.88,-0.03,2721,Standing
55,0.45,-0.88,-0.04,2761,Standing
56,0.45,-0.9,-0.04,2801,Standing
57,0.45,-0.89,-0.03,2841,Standing
58,0.45,-0.89,-0.03,2881,Standing
59,0.45,-0.88,-0.03,2921,Standing
60,0.45,-0.88,-0.03,2961,Standing
61,0.45,-0.89,-0.03,3001,Standing
62,0.45,-0.89,-0.02,3041,Standing
63,0.45,-0.89,-0.03,3083,Standing
64,0.45,-0.88,-0.03,3123,Standing
65,0.44,-0.88,-0.03,3165,Standing
66,0.45,-0.89,-0.04,3206,Standing
67,0.45,-0.89,-0.04,3246,Standing
68,0.43,-0.9,-0.04,3286,Standing
69,0.43,-0.9,-0.03,3328,Standing
70,0.43,-0.89,-0.04,3369,Standing
71,0.45,-0.91,-0.04,3409,Standing
72,0.45,-0.9,-0.04,3449,Standing
73,0.45,-0.9,-0.04,3489,Standing
74,0.45,-0.89,-0.03,3529,Standing
75,0.45,-0.9,-0.04,3569,Standing
76,0.44,-0.89,-0.04,3609,Standing
77,0.43,-0.89,-0.03,3649,Standing
78,0.43,-0.89,-0.04,3689,Standing
79,0.42,-0.89,-0.03,3729,Standing
80,0.42,-0.89,-0.04,3769,Standing
81,0.43,-0.89,-0.03,3810,Standing
82,0.43,-0.9,-0.02,3850,Standing
83,0.42,-0.9,-0.02,3890,Standing
84,0.44,-0.89,-0.03,3930,Standing
85,0.43,-0.91,0.0,3970,Standing
86,0.42,-0.9,0.0,4012,Standing
