,x,y,z,t,activity
0,-0.05,-0.95,-0.04,542,Standing
1,-0.05,-0.96,-0.01,583,Standing
2,-0.08,-0.97,0.02,624,Standing
3,-0.18,-0.97,0.08,665,Standing
4,-0.25,-0.98,0.11,705,Standing
5,-0.26,-0.99,0.14,746,Standing
6,-0.29,-1.0,0.16,786,Standing
7,-0.3,-0.97,0.18,827,Standing
8,-0.35,-0.93,0.25,867,Standing
9,-0.36,-0.9,0.27,908,Standing
10,-0.31,-0.87,0.27,948,Standing
11,-0.27,-0.86,0.26,989,Standing
12,-0.23,-0.84,0.27,1029,Standing
13,-0.25,-0.83,0.27,1070,Standing
14,-0.23,-0.88,0.27,1111,Standing
15,-0.27,-0.92,0.27,1152,Standing
16,-0.31,-0.93,0.31,1192,Standing
17,-0.36,-0.93,0.31,1232,Standing
18,-0.42,-0.9,0.34,1273,Standing
19,-0.45,-0.86,0.37,1314,Standing
20,-0.41,-0.86,0.34,1355,Standing
21,-0.42,-0.82,0.43,1396,Standing
22,-0.44,-0.82,0.46,1436,Standing
23,-0.31,-0.84,0.42,1477,Standing
24,-0.32,-0.84,0.41,1518,Standing
25,-0.37,-0.87,0.43,1559,Standing
26,-0.3,-0.86,0.37,1600,Standing
27,-0.31,-0.85,0.36,1641,Standing
28,-0.33,-0.87,0.37,1682,Standing
29,-0.3,-0.89,0.42,1722,Standing
30,-0.3,-0.89,0.38,1763,Standing
31,-0.34,-0.89,0.31,1804,Standing
32,-0.27,-0.81,0.64,1845,Standing
33,-0.18,-0.86,0.29,1886,Standing
34,-0.32,-0.89,0.28,1927,Standing
35,-0.3,-0.86,0.39,1968,Standing
36,-0.22,-0.86,0.38,2009,Standing
37,-0.3,-0.89,0.33,2050,Standing
38,-0.05,-0.74,0.56,2091,Standing
39,-0.48,-0.82,0.38,2131,Standing
40,0.52,-0.86,0.57,2172,Standing
41,-0.11,-0.66,0.88,2212,Standing
42,-0.57,-0.91,0.41,2253,Standing
43,-0.35,-0.88,0.71,2294,Standing
44,-0.3,-0.84,0.38,2335,Standing
45,-0.32,-0.87,0.54,2375,Standing
46,-0.25,-0.91,0.19,2416,Standing
47,-0.46,-0.82,0.27,2457,Standing
48,-0.36,-0.82,0.38,2498,Standing
49,-0.2,-0.81,0.48,2539,Standing
50,-0.32,-0.84,0.35,2580,Standing
51,-0.45,-0.93,0.11,2621,Standing
52,-0.22,-0.87,0.35,2662,Standing
53,-0.23,-0.83,0.44,2703,Standing
54,-0.57,-0.89,0.37,2744,Standing
55,-0.11,-0.84,0.48,2785,Standing
56,-0.31,-0.82,0.36,2825,Standing
57,-0.39,-0.87,0.43,2866,Standing
58,-0.3,-0.87,0.45,2907,Standing
59,-0.3,-0.86,0.4,2948,Standing
60,-0.37,-0.82,0.45,2989,Standing
61,-0.51,-0.73,0.95,3030,Standing
62,-1.05,-2.02,-3.35,3070,Standing
63,-0.52,-0.55,1.54,3111,Standing
64,-0.25,-0.59,0.93,3152,Standing
65,-0.46,-0.83,0.42,3193,Standing
66,-0.41,-0.89,0.38,3234,Standing
67,-0.38,-0.81,0.43,3275,Standing
68,-0.22,-0.8,0.5,3316,Standing
69,-0.27,-0.82,0.37,3357,Standing
70,-0.49,-0.84,0.35,3398,Standing
71,-0.48,-0.86,0.06,3438,Standing
72,-0.53,-0.82,0.33,3479,Standing
73,-0.38,-0.83,0.53,3520,Standing
74,-0.46,-0.82,0.43,3561,Standing
75,-0.45,-0.88,0.25,3602,Standing
76,-0.37,-0.87,0.29,3643,Standing
77,-0.34,-0.85,0.31,3684,Standing
78,-0.4,-0.86,0.23,3725,Standing
79,-0.63,-0.84,0.39,3766,Standing
80,-0.47,-0.5,0.41,3807,Standing
81,0.26,-0.66,-0.23,3848,Standing
82,-0.35,-0.75,0.63,3889,Standing
83,-0.5,-0.8,0.56,3929,Standing
84,-0.4,-0.89,0.41,3970,Standing
85,-0.43,-0.88,0.39,4011,Standing
86,-0.36,-0.89,0.38,4051,Standing
87,-0.29,-0.93,0.27,4092,Standing
88,-0.31,-0.95,0.32,4133,Standing
89,-0.18,-0.9,0.32,4174,Standing
90,-0.06,-0.89,0.23,4215,Standing
91,0.02,-0.9,0.25,4256,Standing
92,0.07,-0.87,0.27,4296,Standing
93,0.16,-0.9,0.33,4337,Standing
94,0.19,-0.92,0.31,4377,Standing
95,0.08,-0.91,0.32,4418,Standing
96,0.08,-0.98,0.24,4458,Standing
97,-0.03,-0.97,0.3,4499,Standing
98,-0.05,-0.96,0.36,4540,Standing
99,0.0,-0.96,0.29,4581,Standing
100,0.08,-0.95,0.28,4621,Standing
101,0.05,-0.94,0.35,4662,Standing
102,0.0,-0.93,0.35,4702,Standing
103,-0.02,-0.95,0.31,4743,Standing
104,-0.01,-0.95,0.34,4784,Standing
105,-0.01,-0.96,0.34,4825,Standing
106,0.04,-0.93,0.36,4866,Standing
107,0.03,-0.94,0.32,4908,Standing
108,0.04,-0.93,0.34,4948,Standing
109,0.01,-0.93,0.36,4989,Standing
110,0.01,-0.93,0.31,5029,Standing
111,0.02,-0.95,0.36,5069,Standing
112,0.03,-0.95,0.32,5110,Standing
113,0.84,-0.8,0.99,5151,Standing
114,-0.07,-1.02,0.17,5191,Standing
115,0.12,-0.93,0.29,5232,Standing
116,0.07,-0.92,0.37,5273,Standing
117,0.1,-0.95,0.14,5313,Standing
118,-0.05,-0.95,0.25,5354,Standing
119,-0.11,-0.97,0.23,5395,Standing
120,0.05,-1.0,0.19,5436,Standing
121,0.05,-1.0,0.2,5476,Standing
122,-0.03,-0.98,0.14,5517,Standing
123,-0.0,-0.97,0.17,5558,Standing
124,-0.02,-0.99,0.16,5599,Standing
125,-0.04,-0.99,0.13,5640,Standing
126,0.01,-0.99,0.16,5680,Standing
127,-0.02,-1.01,0.17,5721,Standing
128,-0.09,-1.0,0.18,5762,Standing
129,-0.12,-0.95,0.19,5803,Standing
130,-0.11,-0.94,0.2,5843,Standing
131,-0.07,-0.91,0.2,5884,Standing
132,-0.08,-0.91,0.18,5925,Standing
133,-0.07,-0.92,0.16,5966,Standing
134,-0.17,-0.9,0.07,6006,Standing
135,-0.25,-0.95,0.02,6047,Standing
136,-0.34,-0.98,0.17,6088,Standing
137,-0.35,-0.98,0.22,6129,Standing
138,-0.45,-0.95,0.26,6170,Standing
139,-0.46,-0.89,0.4,6211,Standing
140,-0.39,-0.87,0.39,6252,Standing
141,-0.42,-0.86,0.37,6293,Standing
142,-0.32,-0.84,0.4,6334,Standing
143,-0.34,-0.84,0.36,6375,Standing
144,-0.33,-0.84,0.39,6416,Standing
145,-0.2,-0.84,0.4,6457,Standing
146,-0.27,-0.87,0.34,6498,Standing
147,-0.25,-0.88,0.33,6539,Standing
148,-0.26,-0.89,0.33,6580,Standing
149,-0.27,-0.9,0.34,6621,Standing
150,-0.3,-0.89,0.36,6662,Standing
151,-0.26,-0.9,0.39,6703,Standing
152,-0.26,-0.89,0.35,6744,Standing
153,-0.27,-0.89,0.32,6785,Standing
154,-0.34,-0.88,0.38,6828,Standing
155,-0.26,-0.89,0.36,6871,Standing
156,-0.32,-0.9,0.3,6913,Standing
157,-0.36,-0.82,0.3,6953,Standing
158,-0.18,-0.9,0.53,6994,Standing
159,-0.23,-0.94,0.34,7035,Standing
160,-0.32,-0.98,-0.04,7076,Standing
161,-0.36,-1.0,-0.21,7117,Standing
162,-0.27,-1.01,-0.05,7158,Standing
163,-0.11,-1.0,-0.05,7198,Standing
164,-0.16,-0.92,0.16,7239,Standing
165,-0.04,-0.94,0.21,7280,Standing
166,-0.05,-1.02,0.09,7320,Standing
167,0.01,-1.02,0.06,7361,Standing
168,0.04,-0.98,0.11,7402,Standing
169,0.07,-0.99,0.07,7442,Standing
170,0.14,-0.96,0.04,7483,Standing
171,0.09,-0.94,0.11,7523,Standing
172,0.15,-0.94,0.06,7564,Standing
173,0.11,-0.94,0.11,7604,Standing
174,0.1,-0.98,0.07,7645,Standing
175,0.11,-0.99,0.05,7685,Standing
176,0.12,-0.99,0.02,7726,Standing
177,0.14,-1.0,0.02,7767,Standing
178,0.15,-0.98,0.04,7809,Standing
179,0.13,-0.97,0.04,7851,Standing
180,0.13,-0.96,0.05,7891,Standing
181,0.14,-0.98,0.03,7932,Standing
182,0.12,-0.98,0.04,7973,Standing
183,0.14,-1.0,0.01,8013,Standing
184,0.14,-1.0,0.0,8054,Standing
185,0.12,-0.99,0.01,8095,Standing
186,0.11,-0.98,-0.0,8135,Standing
187,0.16,-0.98,-0.04,8176,Standing
188,0.16,-0.99,-0.09,8217,Standing
189,0.17,-0.98,-0.07,8258,Standing
190,0.15,-0.99,-0.02,8299,Standing
191,0.13,-0.98,0.02,8340,Standing
192,0.16,-0.97,0.05,8381,Standing
193,0.12,-0.96,0.03,8421,Standing
194,0.05,-0.96,0.09,8462,Standing
195,0.09,-0.97,0.01,8502,Standing
196,0.1,-0.98,-0.05,8543,Standing
197,0.07,-0.97,-0.11,8583,Standing
198,0.09,-0.97,-0.23,8624,Standing
199,0.12,-0.96,-0.22,8665,Standing
200,0.15,-0.95,-0.22,8706,Standing
201,0.15,-0.96,-0.22,8747,Standing
202,0.13,-0.96,-0.25,8790,Standing
203,0.13,-1.0,-0.26,8830,Standing
204,0.14,-1.02,-0.32,8871,Standing
205,0.19,-1.0,-0.39,8912,Standing
206,0.16,-0.97,-0.29,8953,Standing
207,0.15,-0.96,-0.16,8994,Standing
208,0.12,-0.97,-0.07,9035,Standing
209,0.18,-0.96,-0.04,9076,Standing
210,0.19,-0.97,-0.04,9117,Standing
211,0.14,-0.96,-0.04,9158,Standing
212,0.14,-0.95,-0.02,9199,Standing
213,0.17,-0.96,-0.03,9240,Standing
214,0.18,-0.97,-0.01,9281,Standing
215,0.17,-0.99,-0.01,9322,Standing
216,0.19,-0.98,-0.02,9363,Standing
217,0.19,-0.97,-0.01,9404,Standing
218,0.17,-0.97,0.02,9444,Standing
219,0.17,-0.97,0.06,9485,Standing
220,0.2,-0.97,0.05,9526,Standing
221,0.22,-0.96,0.08,9566,Standing
222,0.2,-0.95,0.1,9607,Standing
223,0.23,-0.96,0.1,9647,Standing
224,0.25,-0.95,0.1,9688,Standing
225,0.27,-0.95,0.07,9728,Standing
226,0.24,-0.95,0.16,9768,Standing
227,0.21,-0.95,0.19,9809,Standing
228,0.25,-0.95,0.17,9849,Standing
229,0.2,-0.95,0.21,9890,Standing
230,0.21,-0.96,0.21,9931,Standing
231,0.3,-0.94,0.2,9971,Standing
232,0.27,-0.89,0.29,10012,Standing
233,0.22,-0.84,0.41,10053,Standing
234,0.23,-0.83,0.45,10094,Standing
235,0.23,-0.85,0.5,10135,Standing
236,0.11,-0.83,0.64,10176,Standing
237,0.17,-0.83,0.59,10217,Standing
238,0.25,-0.84,0.45,10258,Standing
239,0.28,-0.86,0.43,10298,Standing
240,0.24,-0.86,0.47,10339,Standing
241,0.21,-0.84,0.5,10380,Standing
242,0.23,-0.84,0.53,10421,Standing
243,0.21,-0.82,0.55,10462,Standing
244,0.16,-0.82,0.57,10503,Standing
245,0.14,-0.82,0.56,10544,Standing
246,0.2,-0.8,0.54,10585,Standing
247,0.21,-0.82,0.52,10626,Standing
248,0.21,-0.83,0.51,10667,Standing
249,0.21,-0.81,0.52,10707,Standing
250,0.18,-0.83,0.52,10748,Standing
251,0.2,-0.84,0.51,10789,Standing
252,0.16,-0.85,0.53,10830,Standing
253,0.13,-0.81,0.56,10871,Standing
254,0.16,-0.83,0.55,10912,Standing
255,0.19,-0.83,0.51,10953,Standing
256,0.15,-0.83,0.52,10994,Standing
257,0.15,-0.83,0.55,11035,Standing
258,0.16,-0.83,0.53,11076,Standing
259,0.17,-0.83,0.52,11116,Standing
260,0.16,-0.84,0.54,11157,Standing
261,0.14,-0.84,0.56,11198,Standing
262,0.18,-0.84,0.55,11240,Standing
263,0.16,-0.84,0.55,11280,Standing
264,0.21,-0.84,0.47,11321,Standing
265,0.23,-0.87,0.45,11362,Standing
266,0.21,-0.88,0.43,11403,Standing
267,0.23,-0.88,0.38,11444,Standing
268,0.22,-0.89,0.37,11485,Standing
