,x,y,z,t,activity
174,0.17,-0.97,0.12,7610,Standing
175,0.17,-0.97,0.13,7650,Standing
176,0.18,-0.98,0.12,7691,Standing
177,0.17,-0.96,0.12,7731,Standing
178,0.17,-0.96,0.12,7771,Standing
179,0.18,-0.96,0.12,7812,Standing
180,0.17,-0.97,0.12,7852,Standing
181,0.17,-0.98,0.12,7892,Standing
182,0.17,-0.98,0.11,7932,Standing
183,0.17,-0.97,0.12,7973,Standing
184,0.17,-0.96,0.13,8015,Standing
185,0.16,-0.96,0.13,8056,Standing
186,0.16,-0.97,0.14,8096,Standing
187,0.16,-0.96,0.13,8136,Standing
188,0.16,-0.96,0.13,8177,Standing
189,0.16,-0.97,0.12,8217,Standing
190,0.17,-0.97,0.12,8258,Standing
191,0.16,-0.96,0.12,8298,Standing
192,0.17,-0.97,0.12,8339,Standing
193,0.17,-0.97,0.13,8379,Standing
194,0.18,-0.97,0.13,8419,Standing
195,0.18,-0.96,0.13,8460,Standing
196,0.17,-0.96,0.14,8500,Standing
197,0.17,-0.97,0.13,8541,Standing
198,0.16,-0.96,0.13,8581,Standing
199,0.17,-0.96,0.13,8622,Standing
200,0.17,-0.97,0.13,8662,Standing
201,0.16,-0.97,0.13,8704,Standing
202,0.16,-0.96,0.13,8744,Standing
203,0.16,-0.96,0.13,8784,Standing
204,0.16,-0.97,0.13,8825,Standing
205,0.16,-0.97,0.13,8865,Standing
206,0.16,-0.96,0.13,8907,Standing
207,0.17,-0.96,0.13,8948,Standing
208,0.16,-0.97,0.14,8988,Standing
209,0.16,-0.96,0.13,9029,Standing
210,0.16,-0.96,0.12,9069,Standing
211,0.16,-0.96,0.13,9109,Standing
212,0.17,-0.96,0.12,9150,Standing
213,0.17,-0.97,0.13,9190,Standing
214,0.18,-0.97,0.13,9230,Standing
215,0.18,-0.97,0.12,9271,Standing
216,0.17,-0.97,0.12,9311,Standing
217,0.17,-0.97,0.12,9351,Standing
218,0.16,-0.97,0.14,9392,Standing
219,0.16,-0.97,0.13,9432,Standing
220,0.16,-0.97,0.13,9472,Standing
221,0.16,-0.96,0.13,9512,Standing
222,0.16,-0.97,0.14,9552,Standing
223,0.15,-0.97,0.13,9592,Standing
224,0.16,-0.97,0.13,9633,Standing
225,0.15,-0.97,0.13,9673,Standing
226,0.15,-0.96,0.13,9713,Standing
227,0.16,-0.96,0.12,9754,Standing
228,0.16,-0.97,0.12,9794,Standing
229,0.15,-0.96,0.13,9834,Standing
230,0.16,-0.97,0.13,9876,Standing
231,0.16,-0.97,0.12,9917,Standing
232,0.16,-0.97,0.13,9957,Standing
233,0.17,-0.97,0.13,9999,Standing
234,0.16,-0.96,0.12,10040,Standing
235,0.17,-0.97,0.13,10080,Standing
236,0.17,-0.96,0.12,10120,Standing
237,0.17,-0.96,0.13,10160,Standing
238,0.16,-0.96,0.12,10200,Standing
239,0.16,-0.96,0.13,10240,Standing
240,0.16,-0.96,0.12,10283,Standing
241,0.16,-0.97,0.13,10324,Standing
242,0.16,-0.98,0.13,10364,Standing
243,0.16,-0.97,0.13,10404,Standing
244,0.16,-0.96,0.13,10444,Standing
245,0.16,-0.96,0.13,10484,Standing
246,0.15,-0.96,0.12,10524,Standing
247,0.16,-0.97,0.12,10564,Standing
248,0.16,-0.97,0.12,10605,Standing
249,0.16,-0.97,0.12,10645,Standing
250,0.16,-0.97,0.12,10685,Standing
251,0.16,-0.97,0.12,10725,Standing
252,0.15,-0.96,0.12,10766,Standing
253,0.15,-0.97,0.12,10806,Standing
254,0.15,-0.98,0.13,10846,Standing
255,0.16,-0.97,0.13,10886,Standing
256,0.15,-0.96,0.12,10926,Standing
257,0.16,-0.97,0.13,10966,Standing
258,0.15,-0.97,0.12,11008,Standing
259,0.16,-0.97,0.12,11048,Standing
260,0.16,-0.97,0.12,11088,Standing
261,0.15,-0.96,0.12,11128,Standing
262,0.16,-0.97,0.12,11168,Standing
263,0.16,-0.96,0.13,11208,Standing
264,0.16,-0.97,0.12,11248,Standing
265,0.17,-0.96,0.12,11288,Standing
266,0.16,-0.96,0.12,11328,Standing
267,0.16,-0.97,0.13,11368,Standing
268,0.16,-0.96,0.12,11408,Standing
269,0.16,-0.97,0.12,11448,Standing
270,0.16,-0.97,0.13,11488,Standing
271,0.16,-0.96,0.12,11528,Standing
272,0.16,-0.96,0.12,11568,Standing
273,0.16,-0.97,0.13,11608,Standing
274,0.16,-0.96,0.12,11648,Standing
275,0.16,-0.97,0.12,11689,Standing
276,0.16,-0.96,0.12,11729,Standing
277,0.16,-0.97,0.12,11769,Standing
278,0.16,-0.97,0.12,11809,Standing
279,0.16,-0.96,0.12,11849,Standing
280,0.15,-0.97,0.12,11889,Standing
281,0.15,-0.96,0.12,11929,Standing
282,0.16,-0.97,0.12,11970,Standing
283,0.16,-0.97,0.12,12010,Standing
284,0.16,-0.97,0.11,12050,Standing
285,0.16,-0.96,0.13,12090,Standing
286,0.16,-0.97,0.12,12130,Standing
287,0.16,-0.97,0.13,12170,Standing
288,0.16,-0.97,0.13,12210,Standing
289,0.16,-0.97,0.12,12250,Standing
290,0.16,-0.96,0.12,12290,Standing
291,0.16,-0.96,0.12,12332,Standing
292,0.16,-0.98,0.12,12374,Standing
293,0.15,-0.96,0.11,12416,Standing
294,0.16,-0.97,0.12,12457,Standing
295,0.16,-0.97,0.13,12497,Standing
296,0.15,-0.97,0.12,12538,Standing
297,0.16,-0.97,0.12,12578,Standing
298,0.15,-0.97,0.12,12619,Standing
299,0.16,-0.97,0.12,12660,Standing
300,0.16,-0.98,0.12,12700,Standing
301,0.15,-0.97,0.12,12740,Standing
302,0.14,-0.97,0.12,12780,Standing
303,0.15,-0.96,0.12,12820,Standing
304,0.15,-0.96,0.12,12860,Standing
305,0.16,-0.97,0.13,12900,Standing
306,0.15,-0.96,0.12,12940,Standing
307,0.16,-0.97,0.12,12980,Standing
308,0.15,-0.96,0.12,13020,Standing
309,0.15,-0.96,0.11,13060,Standing
310,0.16,-0.98,0.12,13100,Standing
311,0.16,-0.96,0.12,13142,Standing
312,0.16,-0.97,0.12,13184,Standing
313,0.15,-0.96,0.12,13225,Standing
314,0.16,-0.97,0.12,13265,Standing
315,0.16,-0.97,0.12,13305,Standing
316,0.16,-0.97,0.12,13346,Standing
317,0.16,-0.96,0.12,13386,Standing
318,0.16,-0.97,0.12,13426,Standing
319,0.16,-0.97,0.12,13466,Standing
320,0.16,-0.97,0.12,13506,Standing
321,0.16,-0.98,0.12,13546,Standing
322,0.15,-0.96,0.12,13586,Standing
323,0.16,-0.96,0.12,13626,Standing
324,0.15,-0.96,0.12,13666,Standing
325,0.14,-0.96,0.12,13706,Standing
326,0.15,-0.97,0.12,13746,Standing
327,0.16,-0.97,0.11,13786,Standing
328,0.17,-0.97,0.12,13826,Standing
329,0.16,-0.98,0.12,13868,Standing
330,0.16,-0.97,0.12,13910,Standing
331,0.16,-0.97,0.11,13952,Standing
332,0.17,-0.97,0.12,13993,Standing
333,0.16,-0.97,0.12,14033,Standing
334,0.16,-0.97,0.11,14074,Standing
335,0.16,-0.97,0.12,14114,Standing
336,0.16,-0.97,0.11,14154,Standing
337,0.15,-0.97,0.12,14194,Standing
338,0.15,-0.97,0.11,14234,Standing
339,0.16,-0.96,0.12,14274,Standing
340,0.15,-0.97,0.12,14314,Standing
341,0.16,-0.97,0.11,14354,Standing
342,0.16,-0.97,0.11,14394,Standing
343,0.16,-0.97,0.12,14434,Standing
344,0.16,-0.97,0.12,14474,Standing
345,0.15,-0.97,0.12,14514,Standing
346,0.16,-0.97,0.12,14554,Standing
347,0.16,-0.97,0.11,14594,Standing
348,0.16,-0.97,0.12,14636,Standing
349,0.15,-0.96,0.11,14678,Standing
350,0.16,-0.97,0.11,14720,Standing
351,0.16,-0.97,0.11,14761,Standing
352,0.16,-0.97,0.12,14801,Standing
353,0.17,-0.97,0.12,14843,Standing
354,0.17,-0.97,0.12,14885,Standing
355,0.17,-0.97,0.11,14927,Standing
356,0.17,-0.97,0.12,14969,Standing
357,0.16,-0.98,0.12,15011,Standing
358,0.16,-0.96,0.11,15053,Standing
359,0.16,-0.97,0.12,15095,Standing
360,0.16,-0.97,0.11,15137,Standing
361,0.15,-0.96,0.12,15179,Standing
362,0.16,-0.96,0.12,15219,Standing
363,0.16,-0.97,0.12,15261,Standing
364,0.15,-0.96,0.12,15301,Standing
365,0.16,-0.97,0.12,15343,Standing
366,0.16,-0.97,0.12,15383,Standing
367,0.17,-0.97,0.12,15424,Standing
368,0.16,-0.96,0.12,15465,Standing
369,0.16,-0.97,0.12,15506,Standing
370,0.16,-0.97,0.13,15547,Standing
371,0.17,-0.97,0.11,15588,Standing
372,0.16,-0.97,0.12,15629,Standing
373,0.16,-0.97,0.12,15669,Standing
374,0.17,-0.96,0.12,15710,Standing
375,0.16,-0.97,0.12,15751,Standing
376,0.16,-0.97,0.12,15792,Standing
377,0.16,-0.96,0.11,15833,Standing
378,0.16,-0.97,0.12,15874,Standing
379,0.16,-0.97,0.12,15915,Standing
380,0.16,-0.98,0.11,15955,Standing
381,0.16,-0.97,0.12,15995,Standing
382,0.16,-0.97,0.12,16036,Standing
383,0.16,-0.97,0.11,16077,Standing
384,0.16,-0.97,0.11,16118,Standing
385,0.16,-0.98,0.12,16159,Standing
386,0.15,-0.96,0.11,16200,Standing
387,0.16,-0.97,0.12,16240,Standing
388,0.15,-0.97,0.12,16281,Standing
389,0.15,-0.96,0.11,16322,Standing
390,0.16,-0.97,0.11,16363,Standing
391,0.15,-0.96,0.11,16404,Standing
392,0.14,-0.96,0.11,16445,Standing
393,0.16,-0.97,0.12,16486,Standing
394,0.15,-0.96,0.12,16527,Standing
395,0.15,-0.96,0.11,16568,Standing
396,0.17,-0.97,0.12,16609,Standing
397,0.16,-0.98,0.12,16650,Standing
398,0.16,-0.98,0.11,16691,Standing
399,0.16,-0.97,0.12,16732,Standing
400,0.16,-0.97,0.12,16773,Standing
401,0.15,-0.97,0.12,16814,Standing
402,0.15,-0.97,0.12,16855,Standing
403,0.16,-0.97,0.12,16896,Standing
404,0.16,-0.97,0.12,16936,Standing
405,0.16,-0.97,0.12,16977,Standing
406,0.15,-0.97,0.12,17018,Standing
407,0.16,-0.96,0.12,17059,Standing
408,0.15,-0.97,0.13,17100,Standing
409,0.15,-0.97,0.12,17141,Standing
410,0.15,-0.97,0.12,17182,Standing
411,0.16,-0.97,0.12,17223,Standing
412,0.16,-0.97,0.12,17263,Standing
413,0.16,-0.96,0.13,17304,Standing
414,0.16,-0.96,0.12,17345,Standing
415,0.15,-0.96,0.12,17386,Standing
416,0.16,-0.97,0.12,17427,Standing
417,0.16,-0.97,0.12,17468,Standing
418,0.16,-0.97,0.12,17509,Standing
419,0.16,-0.97,0.13,17550,Standing
420,0.15,-0.97,0.12,17591,Standing
421,0.16,-0.97,0.12,17632,Standing
422,0.16,-0.96,0.13,17673,Standing
423,0.17,-0.97,0.12,17714,Standing
424,0.16,-0.97,0.13,17755,Standing
425,0.16,-0.97,0.12,17796,Standing
426,0.16,-0.97,0.12,17837,Standing
427,0.16,-0.96,0.13,17878,Standing
428,0.16,-0.97,0.12,17918,Standing
429,0.15,-0.96,0.12,17959,Standing
430,0.15,-0.96,0.12,18000,Standing
431,0.16,-0.98,0.13,18041,Standing
432,0.15,-0.97,0.12,18082,Standing
433,0.15,-0.96,0.13,18123,Standing
434,0.16,-0.97,0.13,18164,Standing
435,0.15,-0.97,0.12,18205,Standing
436,0.14,-0.97,0.12,18245,Standing
437,0.15,-0.97,0.13,18286,Standing
438,0.15,-0.97,0.12,18327,Standing
439,0.17,-0.98,0.12,18368,Standing
440,0.16,-0.97,0.12,18409,Standing
441,0.15,-0.97,0.11,18450,Standing
442,0.15,-0.96,0.12,18491,Standing
443,0.15,-0.97,0.12,18532,Standing
444,0.15,-0.97,0.12,18573,Standing
445,0.16,-0.97,0.12,18614,Standing
446,0.14,-0.97,0.13,18655,Standing
447,0.15,-0.96,0.13,18696,Standing
448,0.15,-0.97,0.12,18737,Standing
449,0.15,-0.97,0.12,18778,Standing
450,0.16,-0.98,0.11,18819,Standing
451,0.15,-0.97,0.12,18860,Standing
452,0.15,-0.97,0.12,18900,Standing
453,0.16,-0.97,0.12,18941,Standing
454,0.15,-0.97,0.12,18982,Standing
455,0.15,-0.97,0.12,19023,Standing
456,0.16,-0.98,0.12,19064,Standing
457,0.15,-0.96,0.12,19105,Standing
458,0.15,-0.97,0.12,19146,Standing
459,0.16,-0.97,0.12,19187,Standing
460,0.16,-0.97,0.11,19228,Standing
461,0.16,-0.97,0.12,19269,Standing
462,0.14,-0.98,0.12,19310,Standing
463,0.16,-0.97,0.12,19351,Standing
464,0.15,-0.97,0.12,19392,Standing
465,0.15,-0.98,0.12,19433,Standing
466,0.15,-0.97,0.12,19473,Standing
467,0.16,-0.97,0.11,19514,Standing
468,0.15,-0.96,0.11,19555,Standing
469,0.16,-0.96,0.12,19596,Standing
470,0.16,-0.97,0.12,19637,Standing
471,0.15,-0.97,0.11,19678,Standing
472,0.16,-0.97,0.12,19719,Standing
473,0.15,-0.97,0.12,19760,Standing
474,0.15,-0.96,0.12,19801,Standing
475,0.16,-0.97,0.12,19842,Standing
476,0.15,-0.97,0.11,19883,Standing
477,0.16,-0.98,0.12,19923,Standing
478,0.15,-0.97,0.12,19964,Standing
479,0.16,-0.97,0.12,20005,Standing
480,0.15,-0.96,0.11,20046,Standing
481,0.16,-0.97,0.12,20087,Standing
482,0.16,-0.97,0.12,20128,Standing
483,0.16,-0.98,0.11,20169,Standing
484,0.16,-0.97,0.12,20210,Standing
485,0.16,-0.96,0.12,20251,Standing
486,0.16,-0.97,0.12,20292,Standing
487,0.16,-0.97,0.12,20333,Standing
488,0.16,-0.97,0.12,20374,Standing
489,0.16,-0.97,0.12,20415,Standing
490,0.15,-0.97,0.12,20456,Standing
491,0.16,-0.96,0.12,20497,Standing
492,0.15,-0.97,0.12,20538,Standing
493,0.15,-0.97,0.11,20579,Standing
494,0.15,-0.96,0.12,20620,Standing
495,0.16,-0.96,0.12,20661,Standing
496,0.16,-0.97,0.12,20702,Standing
497,0.16,-0.96,0.12,20743,Standing
498,0.15,-0.96,0.12,20784,Standing
499,0.16,-0.97,0.12,20826,Standing
500,0.15,-0.97,0.12,20867,Standing
501,0.16,-0.97,0.12,20908,Standing
502,0.16,-0.97,0.12,20950,Standing
503,0.16,-0.96,0.12,20990,Standing
504,0.17,-0.97,0.12,21030,Standing
505,0.17,-0.97,0.12,21071,Standing
506,0.16,-0.96,0.12,21112,Standing
507,0.16,-0.97,0.11,21153,Standing
508,0.15,-0.97,0.11,21194,Standing
509,0.16,-0.96,0.12,21235,Standing
510,0.15,-0.96,0.11,21276,Standing
511,0.16,-0.97,0.13,21317,Standing
512,0.17,-0.96,0.12,21358,Standing
513,0.17,-0.97,0.12,21399,Standing
514,0.17,-0.97,0.13,21440,Standing
515,0.17,-0.97,0.12,21481,Standing
516,0.17,-0.98,0.12,21522,Standing
517,0.16,-0.97,0.12,21563,Standing
518,0.17,-0.96,0.12,21604,Standing
519,0.16,-0.96,0.12,21645,Standing
520,0.16,-0.96,0.12,21686,Standing
521,0.16,-0.97,0.11,21727,Standing
522,0.16,-0.97,0.11,21768,Standing
523,0.17,-0.97,0.12,21809,Standing
524,0.16,-0.97,0.12,21849,Standing
525,0.16,-0.97,0.12,21890,Standing
526,0.16,-0.97,0.12,21931,Standing
527,0.16,-0.97,0.12,21971,Standing
528,0.15,-0.97,0.12,22012,Standing
529,0.15,-0.97,0.12,22053,Standing
530,0.16,-0.97,0.11,22094,Standing
531,0.16,-0.97,0.11,22134,Standing
532,0.16,-0.96,0.11,22175,Standing
533,0.16,-0.97,0.12,22216,Standing
534,0.16,-0.97,0.12,22257,Standing
535,0.16,-0.97,0.12,22298,Standing
536,0.17,-0.97,0.12,22339,Standing
537,0.16,-0.97,0.12,22380,Standing
538,0.16,-0.97,0.12,22421,Standing
539,0.16,-0.97,0.11,22461,Standing
540,0.14,-0.97,0.11,22502,Standing
541,0.16,-0.97,0.12,22543,Standing
542,0.15,-0.97,0.11,22584,Standing
543,0.16,-0.97,0.12,22624,Standing
544,0.16,-0.97,0.12,22664,Standing
545,0.16,-0.97,0.12,22705,Standing
546,0.16,-0.96,0.12,22746,Standing
547,0.16,-0.97,0.12,22787,Standing
548,0.17,-0.97,0.12,22827,Standing
549,0.16,-0.97,0.11,22867,Standing
550,0.16,-0.97,0.12,22908,Standing
551,0.17,-0.97,0.12,22949,Standing
552,0.16,-0.96,0.11,22990,Standing
553,0.16,-0.96,0.12,23031,Standing
554,0.16,-0.96,0.12,23071,Standing
555,0.17,-0.97,0.12,23112,Standing
556,0.18,-0.96,0.12,23153,Standing
557,0.17,-0.97,0.13,23194,Standing
558,0.17,-0.97,0.13,23235,Standing
559,0.16,-0.97,0.12,23276,Standing
560,0.17,-0.97,0.12,23317,Standing
561,0.18,-0.97,0.12,23358,Standing
562,0.17,-0.96,0.12,23398,Standing
563,0.16,-0.96,0.12,23439,Standing
564,0.16,-0.96,0.12,23480,Standing
565,0.17,-0.96,0.12,23520,Standing
566,0.17,-0.96,0.12,23561,Standing
567,0.16,-0.96,0.11,23602,Standing
568,0.16,-0.96,0.12,23643,Standing
569,0.16,-0.96,0.12,23684,Standing
570,0.17,-0.97,0.12,23725,Standing
571,0.16,-0.96,0.12,23766,Standing
572,0.17,-0.96,0.12,23806,Standing
573,0.17,-0.97,0.11,23847,Standing
574,0.17,-0.97,0.12,23888,Standing
575,0.16,-0.97,0.11,23929,Standing
576,0.16,-0.96,0.11,23970,Standing
577,0.16,-0.96,0.11,24011,Standing
578,0.16,-0.97,0.12,24052,Standing
579,0.16,-0.97,0.12,24093,Standing
580,0.17,-0.97,0.11,24134,Standing
581,0.16,-0.97,0.12,24175,Standing
582,0.16,-0.97,0.12,24216,Standing
583,0.16,-0.98,0.12,24257,Standing
584,0.16,-0.97,0.12,24297,Standing
585,0.16,-0.97,0.11,24338,Standing
586,0.16,-0.96,0.12,24379,Standing
587,0.16,-0.97,0.11,24420,Standing
588,0.16,-0.97,0.11,24461,Standing
589,0.16,-0.96,0.11,24502,Standing
590,0.16,-0.97,0.11,24543,Standing
591,0.16,-0.97,0.11,24584,Standing
592,0.16,-0.97,0.12,24625,Standing
593,0.16,-0.97,0.11,24666,Standing
594,0.16,-0.97,0.11,24707,Standing
595,0.16,-0.97,0.11,24748,Standing
596,0.16,-0.97,0.11,24788,Standing
597,0.16,-0.97,0.11,24829,Standing
598,0.15,-0.96,0.11,24870,Standing
599,0.16,-0.97,0.12,24910,Standing
600,0.15,-0.96,0.11,24951,Standing
601,0.15,-0.97,0.12,24992,Standing
602,0.16,-0.97,0.11,25033,Standing
603,0.16,-0.97,0.11,25074,Standing
604,0.16,-0.97,0.11,25115,Standing
605,0.16,-0.96,0.11,25156,Standing
606,0.16,-0.97,0.11,25197,Standing
607,0.16,-0.97,0.11,25238,Standing
608,0.16,-0.96,0.11,25279,Standing
609,0.17,-0.96,0.11,25320,Standing
610,0.16,-0.97,0.12,25361,Standing
611,0.16,-0.97,0.12,25402,Standing
612,0.16,-0.96,0.12,25443,Standing
613,0.16,-0.97,0.12,25484,Standing
614,0.16,-0.97,0.11,25524,Standing
615,0.17,-0.97,0.12,25566,Standing
616,0.16,-0.97,0.11,25606,Standing
617,0.16,-0.97,0.11,25647,Standing
618,0.16,-0.96,0.12,25688,Standing
619,0.17,-0.96,0.12,25729,Standing
620,0.16,-0.97,0.11,25769,Standing
621,0.17,-0.97,0.12,25810,Standing
622,0.16,-0.97,0.12,25851,Standing
623,0.17,-0.97,0.11,25892,Standing
624,0.16,-0.97,0.12,25933,Standing
625,0.16,-0.98,0.11,25974,Standing
626,0.17,-0.96,0.11,26015,Standing
627,0.16,-0.98,0.12,26056,Standing
628,0.17,-0.97,0.12,26097,Standing
629,0.16,-0.97,0.12,26138,Standing
630,0.16,-0.96,0.11,26179,Standing
631,0.16,-0.97,0.13,26220,Standing
632,0.16,-0.97,0.12,26260,Standing
633,0.17,-0.97,0.12,26301,Standing
