,x,y,z,t,activity
0,0.08,-0.02,1.01,559,Standing
1,0.08,-0.02,1.0,599,Standing
2,0.08,-0.01,1.02,640,Standing
3,0.08,-0.02,1.01,681,Standing
4,0.08,-0.01,1.01,722,Standing
5,0.08,-0.03,0.93,763,Standing
6,0.08,-0.03,1.04,803,Standing
7,0.08,-0.02,1.01,844,Standing
8,0.08,-0.02,1.0,884,Standing
9,0.08,-0.02,1.0,925,Standing
10,0.08,-0.02,1.0,965,Standing
11,0.08,-0.02,1.01,1006,Standing
12,0.08,-0.02,1.01,1047,Standing
13,0.08,-0.02,1.02,1088,Standing
14,0.08,-0.02,1.0,1129,Standing
15,0.08,-0.02,1.01,1170,Standing
16,0.08,-0.02,1.01,1211,Standing
17,0.08,-0.01,1.0,1252,Standing
18,0.08,-0.02,1.0,1292,Standing
19,0.08,-0.02,1.0,1333,Standing
20,0.08,-0.02,1.02,1374,Standing
21,0.08,-0.02,1.0,1415,Standing
22,0.08,-0.02,1.01,1456,Standing
23,0.09,-0.02,1.01,1496,Standing
24,0.08,-0.02,1.01,1537,Standing
25,0.08,-0.02,1.01,1577,Standing
26,0.08,-0.02,1.01,1618,Standing
27,0.07,-0.01,1.02,1659,Standing
28,0.08,-0.02,1.01,1700,Standing
29,0.08,-0.02,1.01,1741,Standing
30,0.08,-0.02,1.02,1781,Standing
31,0.08,-0.01,1.0,1822,Standing
32,0.08,-0.02,1.01,1863,Standing
33,0.08,-0.02,1.02,1904,Standing
34,0.02,-0.03,0.97,1945,Standing
35,0.2,0.03,1.05,1986,Standing
36,0.12,0.02,0.95,2026,Standing
37,0.21,-0.05,1.04,2067,Standing
38,-0.04,-0.11,0.73,2108,Standing
39,-0.0,0.04,0.98,2149,Standing
40,0.16,-0.02,0.93,2190,Standing
41,0.01,-0.01,1.05,2231,Standing
42,0.09,-0.01,0.96,2272,Standing
43,0.04,-0.04,0.99,2313,Standing
44,0.12,-0.02,1.0,2354,Standing
45,0.09,-0.02,1.02,2395,Standing
46,-0.02,0.01,1.16,2435,Standing
47,0.14,-0.06,1.0,2476,Standing
48,0.03,-0.11,0.9,2516,Standing
49,0.29,-0.01,1.14,2557,Standing
50,0.05,0.0,1.05,2598,Standing
51,0.09,-0.12,1.08,2638,Standing
52,0.05,-0.03,0.93,2679,Standing
53,0.15,-0.06,0.96,2720,Standing
54,0.09,-0.04,0.98,2761,Standing
55,0.04,-0.07,1.0,2802,Standing
56,0.0,-0.02,0.98,2843,Standing
57,0.37,-0.01,0.99,2883,Standing
58,-0.02,0.11,1.0,2924,Standing
59,0.05,0.13,0.85,2965,Standing
60,0.13,-0.11,1.36,3006,Standing
61,0.05,-0.13,0.97,3047,Standing
62,0.02,-0.04,1.01,3088,Standing
63,-0.01,-0.07,0.96,3129,Standing
64,-0.02,-0.01,0.97,3170,Standing
65,0.07,-0.03,1.02,3211,Standing
66,0.07,-0.02,1.01,3252,Standing
67,0.05,-0.08,1.05,3293,Standing
68,0.07,-0.01,1.01,3334,Standing
69,0.14,-0.06,0.97,3374,Standing
70,0.09,-0.05,0.97,3415,Standing
71,0.12,-0.03,0.98,3456,Standing
72,0.12,-0.05,1.03,3496,Standing
73,0.09,-0.04,1.01,3537,Standing
74,0.11,-0.04,1.01,3578,Standing
75,0.04,-0.03,1.01,3619,Standing
76,-0.06,-0.03,0.94,3660,Standing
77,0.06,-0.04,0.99,3701,Standing
78,0.09,-0.03,1.02,3742,Standing
79,0.11,0.0,1.01,3783,Standing
80,0.13,-0.04,1.0,3823,Standing
81,0.04,-0.02,1.0,3864,Standing
82,0.15,-0.04,1.04,3905,Standing
83,0.07,-0.02,1.04,3946,Standing
84,0.12,-0.04,1.0,3987,Standing
85,0.14,-0.01,1.0,4028,Standing
86,0.06,-0.05,0.99,4068,Standing
87,0.09,-0.02,0.99,4109,Standing
88,0.09,-0.03,0.99,4150,Standing
89,0.11,0.01,1.05,4191,Standing
90,0.12,-0.02,1.0,4232,Standing
91,0.12,-0.03,1.03,4273,Standing
92,0.11,-0.04,1.02,4313,Standing
93,0.07,-0.03,1.0,4354,Standing
94,0.11,-0.03,1.04,4395,Standing
95,-5.46,0.2,0.32,4435,Standing
96,-0.13,-0.23,0.79,4475,Standing
97,0.15,-0.03,1.0,4515,Standing
98,0.06,-0.05,0.99,4555,Standing
99,0.1,-0.03,1.02,4596,Standing
100,0.08,-0.03,1.0,4637,Standing
101,0.09,-0.03,1.01,4678,Standing
102,0.09,-0.05,1.02,4719,Standing
103,0.22,-0.03,1.04,4760,Standing
104,0.06,-0.06,1.04,4801,Standing
105,0.0,-0.03,1.0,4842,Standing
106,-0.03,0.06,1.11,4883,Standing
107,0.11,-0.05,1.02,4923,Standing
108,0.08,-0.06,1.01,4964,Standing
109,-0.04,-0.04,0.91,5005,Standing
110,0.04,0.06,0.93,5046,Standing
111,-0.04,-0.05,1.04,5087,Standing
112,0.11,-0.06,0.97,5128,Standing
113,0.15,-0.05,1.04,5169,Standing
114,0.05,-0.03,0.98,5210,Standing
115,0.05,-0.02,1.01,5251,Standing
116,0.05,-0.02,1.01,5292,Standing
117,0.0,-0.05,0.98,5332,Standing
118,0.18,-0.04,1.07,5372,Standing
119,0.07,-0.05,0.99,5413,Standing
120,0.12,-0.05,1.0,5454,Standing
121,0.02,0.0,1.03,5495,Standing
122,-0.03,-0.06,0.97,5536,Standing
123,0.01,-0.03,0.96,5577,Standing
124,0.05,-0.0,1.01,5618,Standing
125,0.09,0.0,1.01,5659,Standing
126,0.09,0.0,0.95,5699,Standing
127,0.04,-0.04,0.92,5740,Standing
128,0.04,-0.02,1.02,5781,Standing
129,0.06,-0.02,1.02,5821,Standing
130,0.06,-0.03,1.04,5862,Standing
131,0.09,-0.02,1.0,5903,Standing
132,-0.05,-0.03,0.98,5944,Standing
133,0.03,-0.02,0.98,5985,Standing
134,0.08,-0.02,1.0,6026,Standing
135,0.05,-0.01,0.99,6067,Standing
136,0.08,-0.04,1.01,6108,Standing
137,0.07,-0.02,1.01,6149,Standing
138,0.07,-0.02,1.01,6190,Standing
139,0.07,-0.02,1.0,6230,Standing
140,0.07,-0.02,1.02,6270,Standing
141,0.07,-0.02,1.01,6311,Standing
142,0.07,-0.02,1.01,6352,Standing
143,0.07,-0.03,1.01,6393,Standing
