,x,y,z,t,activity
0,-0.25,0.21,0.96,539,Standing
1,-0.25,0.21,0.97,580,Standing
2,-0.25,0.22,0.96,621,Standing
3,-0.25,0.21,0.96,661,Standing
4,-0.25,0.21,0.97,701,Standing
5,-0.25,0.21,0.97,742,Standing
6,-0.25,0.21,0.96,782,Standing
7,-0.25,0.21,0.96,822,Standing
8,-0.25,0.21,0.96,862,Standing
9,-0.25,0.21,0.96,903,Standing
10,-0.25,0.22,0.96,943,Standing
11,-0.25,0.22,0.96,983,Standing
12,-0.25,0.22,0.96,1025,Standing
13,-0.24,0.22,0.96,1065,Standing
14,-0.25,0.21,0.96,1106,Standing
15,-0.25,0.22,0.97,1146,Standing
16,-0.25,0.22,0.96,1187,Standing
17,-0.25,0.23,0.96,1227,Standing
18,-0.25,0.22,0.96,1268,Standing
19,-0.25,0.22,0.97,1309,Standing
20,-0.25,0.21,0.96,1349,Standing
21,-0.25,0.22,0.97,1390,Standing
22,-0.25,0.22,0.96,1430,Standing
23,-0.26,0.22,0.96,1471,Standing
24,-0.25,0.22,0.96,1512,Standing
25,-0.25,0.22,0.96,1553,Standing
26,-0.25,0.22,0.95,1593,Standing
27,-0.25,0.22,0.96,1634,Standing
28,-0.25,0.21,0.96,1675,Standing
29,-0.25,0.22,0.96,1716,Standing
30,-0.25,0.22,0.97,1757,Standing
31,-0.26,0.22,0.97,1797,Standing
32,-0.25,0.21,0.96,1838,Standing
33,-0.26,0.22,0.96,1879,Standing
34,-0.25,0.22,0.96,1920,Standing
35,-0.25,0.22,0.96,1960,Standing
36,-0.25,0.22,0.96,2001,Standing
37,-0.25,0.22,0.97,2042,Standing
38,-0.25,0.22,0.96,2082,Standing
39,-0.25,0.21,0.96,2123,Standing
40,-0.25,0.23,0.96,2164,Standing
41,-0.25,0.22,0.96,2205,Standing
42,-0.25,0.21,0.96,2246,Standing
43,-0.25,0.22,0.96,2286,Standing
44,-0.26,0.22,0.96,2327,Standing
45,-0.25,0.22,0.97,2368,Standing
46,-0.25,0.23,0.96,2409,Standing
47,-0.25,0.22,0.96,2449,Standing
48,-0.25,0.22,0.96,2490,Standing
49,-0.25,0.22,0.96,2531,Standing
50,-0.25,0.22,0.96,2571,Standing
51,-0.25,0.21,0.96,2612,Standing
52,-0.25,0.22,0.96,2653,Standing
53,-0.25,0.22,0.97,2693,Standing
54,-0.25,0.21,0.96,2734,Standing
55,-0.25,0.22,0.96,2775,Standing
56,-0.25,0.21,0.96,2816,Standing
57,-0.25,0.21,0.96,2857,Standing
58,-0.25,0.22,0.96,2898,Standing
59,-0.25,0.22,0.96,2939,Standing
60,-0.25,0.21,0.97,2980,Standing
61,-0.25,0.21,0.97,3021,Standing
62,-0.25,0.22,0.96,3061,Standing
63,-0.25,0.22,0.96,3102,Standing
64,-0.25,0.21,0.96,3142,Standing
65,-0.25,0.22,0.96,3183,Standing
66,-0.25,0.22,0.96,3224,Standing
67,-0.26,0.21,0.97,3265,Standing
